icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,23822,4804,794,70
,All,-2,25260,4969,557,128
,All,-1,22746,3173,651,89
,All,0,16039,1517,649,60
PANC,Anchorage International,-3,104,104,6,6
PANC,Anchorage International,-2,114,114,6,6
PANC,Anchorage International,-1,98,98,4,4
PANC,Anchorage International,0,55,55,5,5
KATL,Hartsfield-Jackson Atlanta International,-3,765,765,8,8
KATL,Hartsfield-Jackson Atlanta International,-2,363,363,3,3
KATL,Hartsfield-Jackson Atlanta International,-1,192,192,1,1
KATL,Hartsfield-Jackson Atlanta International,0,104,104,6,6
KBOS,Boston Logan International,-3,121,121,1,1
KBWI,Baltimore-Washington International Marshall,-2,71,71,0,0
KBWI,Baltimore-Washington International Marshall,-1,24,24,0,0
KBWI,Baltimore-Washington International Marshall,0,19,19,0,0
KCLT,Charlotte Douglas International,-3,201,201,0,0
KCLT,Charlotte Douglas International,-2,448,448,41,41
KCLT,Charlotte Douglas International,-1,156,156,1,1
KCLT,Charlotte Douglas International,0,58,58,1,1
KCVG,Cincinnati/Northern Kentucky International,-3,21,21,0,0
KCVG,Cincinnati/Northern Kentucky International,-2,69,69,1,1
KCVG,Cincinnati/Northern Kentucky International,-1,17,17,0,0
KCVG,Cincinnati/Northern Kentucky International,0,10,10,0,0
KDAL,Dallas Love Field,-3,27,27,0,0
KDAL,Dallas Love Field,-2,48,48,0,0
KDAL,Dallas Love Field,-1,10,10,0,0
KDAL,Dallas Love Field,0,87,87,0,0
KDCA,Reagan National,-3,132,132,2,2
KDCA,Reagan National,-2,223,223,1,1
KDCA,Reagan National,-1,137,137,3,3
KDCA,Reagan National,0,73,73,4,4
KDEN,Denver International,-3,200,200,2,2
KDEN,Denver International,-2,163,163,4,4
KDEN,Denver International,-1,127,127,2,2
KDEN,Denver International,0,71,71,2,2
KDFW,Dallas-Fort Worth International,-3,382,382,3,3
KDFW,Dallas-Fort Worth International,-2,331,331,2,2
KDFW,Dallas-Fort Worth International,-1,261,261,0,0
KDFW,Dallas-Fort Worth International,0,89,89,2,2
KDTW,Detroit Metropolitan Wayne County,-3,133,133,6,6
KDTW,Detroit Metropolitan Wayne County,-2,139,139,5,5
KDTW,Detroit Metropolitan Wayne County,-1,70,70,3,3
KDTW,Detroit Metropolitan Wayne County,0,48,48,6,6
KEWR,Newark Liberty International,-3,171,171,1,1
KEWR,Newark Liberty International,-2,200,200,6,6
KEWR,Newark Liberty International,-1,146,146,8,8
KEWR,Newark Liberty International,0,43,43,2,2
KFLL,Fort Lauderdale-Hollywood International,-3,181,181,0,0
KFLL,Fort Lauderdale-Hollywood International,-2,180,180,0,0
KFLL,Fort Lauderdale-Hollywood International,-1,123,123,1,1
KFLL,Fort Lauderdale-Hollywood International,0,46,46,0,0
PHNL,Honolulu International,-3,116,116,5,5
PHNL,Honolulu International,-2,95,95,9,9
PHNL,Honolulu International,-1,77,77,2,2
PHNL,Honolulu International,0,34,34,1,1
KHOU,Houston Hobby,-3,25,25,0,0
KHOU,Houston Hobby,-2,35,35,0,0
KHOU,Houston Hobby,-1,6,6,0,0
KHOU,Houston Hobby,0,11,11,1,1
KIAD,Washington Dulles International,-3,126,126,6,6
KIAD,Washington Dulles International,-2,223,223,8,8
KIAD,Washington Dulles International,-1,115,115,12,12
KIAD,Washington Dulles International,0,51,51,1,1
KIAH,George Bush Houston Intercontinental,-3,172,172,1,1
KIAH,George Bush Houston Intercontinental,-2,167,167,1,1
KIAH,George Bush Houston Intercontinental,-1,219,219,11,11
KIAH,George Bush Houston Intercontinental,0,59,59,4,4
KIND,Indianapolis International,-3,48,48,0,0
KIND,Indianapolis International,-2,55,55,3,3
KIND,Indianapolis International,-1,20,20,2,2
KIND,Indianapolis International,0,5,5,0,0
KJFK,John F. Kennedy International,-3,229,229,5,5
KJFK,John F. Kennedy International,-2,259,259,7,7
KJFK,John F. Kennedy International,-1,185,185,11,11
KJFK,John F. Kennedy International,0,87,87,7,7
KLAS,Las Vegas Reid International,-3,104,104,1,1
KLAS,Las Vegas Reid International,-2,96,96,0,0
KLAS,Las Vegas Reid International,-1,65,65,0,0
KLAS,Las Vegas Reid International,0,23,23,1,1
KLAX,Los Angeles International,-3,257,257,2,2
KLAX,Los Angeles International,-2,227,227,6,6
KLAX,Los Angeles International,-1,190,190,2,2
KLAX,Los Angeles International,0,84,84,1,1
KLGA,LaGuardia Airport,-3,59,59,3,3
KLGA,LaGuardia Airport,-2,157,157,2,2
KLGA,LaGuardia Airport,-1,84,84,1,1
KLGA,LaGuardia Airport,0,41,41,2,2
KMCO,Orlando International,-3,220,220,0,0
KMCO,Orlando International,-2,250,250,4,4
KMCO,Orlando International,-1,131,131,4,4
KMCO,Orlando International,0,49,49,0,0
KMDW,Chicago Midway,-3,65,65,0,0
KMDW,Chicago Midway,-2,50,50,0,0
KMDW,Chicago Midway,-1,23,23,0,0
KMDW,Chicago Midway,0,14,14,0,0
KMEM,Memphis International,-3,20,20,0,0
KMEM,Memphis International,-2,19,19,0,0
KMEM,Memphis International,-1,23,23,0,0
KMEM,Memphis International,0,9,9,0,0
KMIA,Miami International,-3,244,244,2,2
