icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,25005,7620,1455,145
,All,-2,28967,6564,1160,134
,All,-1,24663,6131,902,202
,All,0,27182,9113,2059,1450
PANC,Anchorage International,-3,66,66,14,14
PANC,Anchorage International,-2,113,113,17,17
PANC,Anchorage International,-1,77,77,9,9
PANC,Anchorage International,0,60,60,8,8
KATL,Hartsfield-Jackson Atlanta International,-3,419,419,9,9
KATL,Hartsfield-Jackson Atlanta International,-2,353,353,6,6
KATL,Hartsfield-Jackson Atlanta International,-1,358,358,10,10
KATL,Hartsfield-Jackson Atlanta International,0,586,586,95,95
KBOS,Boston Logan International,-3,247,247,6,6
KBOS,Boston Logan International,-2,212,212,1,1
KBOS,Boston Logan International,-1,191,191,3,3
KBOS,Boston Logan International,0,581,581,78,78
KBWI,Baltimore-Washington International Marshall,-3,108,108,0,0
KBWI,Baltimore-Washington International Marshall,-2,99,99,1,1
KBWI,Baltimore-Washington International Marshall,-1,188,188,0,0
KBWI,Baltimore-Washington International Marshall,0,292,292,8,8
KCLT,Charlotte Douglas International,-3,329,329,0,0
KCLT,Charlotte Douglas International,-2,220,220,1,1
KCLT,Charlotte Douglas International,-1,222,222,10,10
KCLT,Charlotte Douglas International,0,436,436,43,43
KCVG,Cincinnati/Northern Kentucky International,-3,125,125,1,1
KCVG,Cincinnati/Northern Kentucky International,-2,86,86,1,1
KCVG,Cincinnati/Northern Kentucky International,-1,101,101,3,3
KCVG,Cincinnati/Northern Kentucky International,0,155,155,28,28
KDAL,Dallas Love Field,-3,79,79,0,0
KDAL,Dallas Love Field,-2,67,67,0,0
KDAL,Dallas Love Field,-1,53,53,0,0
KDAL,Dallas Love Field,0,110,110,2,2
KDCA,Reagan National,-3,306,306,4,4
KDCA,Reagan National,-2,266,266,1,1
KDCA,Reagan National,-1,170,170,6,6
KDCA,Reagan National,0,386,386,84,84
KDEN,Denver International,-3,932,932,2,2
KDEN,Denver International,-2,561,561,3,3
KDEN,Denver International,-1,307,307,3,3
KDEN,Denver International,0,409,409,22,22
KDFW,Dallas-Fort Worth International,-3,397,397,5,5
KDFW,Dallas-Fort Worth International,-2,394,394,4,4
KDFW,Dallas-Fort Worth International,-1,439,439,12,12
KDFW,Dallas-Fort Worth International,0,486,486,21,21
KDTW,Detroit Metropolitan Wayne County,-3,362,362,5,5
KDTW,Detroit Metropolitan Wayne County,-2,245,245,1,1
KDTW,Detroit Metropolitan Wayne County,-1,228,228,9,9
KDTW,Detroit Metropolitan Wayne County,0,329,329,56,56
KEWR,Newark Liberty International,-3,298,298,10,10
KEWR,Newark Liberty International,-2,255,255,2,2
KEWR,Newark Liberty International,-1,301,301,7,7
KEWR,Newark Liberty International,0,573,573,253,253
KFLL,Fort Lauderdale-Hollywood International,-3,236,236,3,3
KFLL,Fort Lauderdale-Hollywood International,-2,182,182,0,0
KFLL,Fort Lauderdale-Hollywood International,-1,247,247,4,4
KFLL,Fort Lauderdale-Hollywood International,0,381,381,38,38
PHNL,Honolulu International,-3,100,100,3,3
PHNL,Honolulu International,-2,102,102,0,0
PHNL,Honolulu International,-1,118,118,5,5
PHNL,Honolulu International,0,138,138,4,4
KHOU,Houston Hobby,-3,68,68,1,1
KHOU,Houston Hobby,-2,61,61,0,0
KHOU,Houston Hobby,-1,60,60,0,0
KHOU,Houston Hobby,0,72,72,3,3
KIAD,Washington Dulles International,-3,211,211,3,3
KIAD,Washington Dulles International,-2,141,141,2,2
KIAD,Washington Dulles International,-1,206,206,4,4
KIAD,Washington Dulles International,0,296,296,23,23
KIAH,George Bush Houston Intercontinental,-3,228,228,3,3
KIAH,George Bush Houston Intercontinental,-2,328,328,6,6
KIAH,George Bush Houston Intercontinental,-1,207,207,5,5
KIAH,George Bush Houston Intercontinental,0,350,350,21,21
KIND,Indianapolis International,-3,152,152,0,0
KIND,Indianapolis International,-2,88,88,0,0
KIND,Indianapolis International,-1,132,132,17,17
KIND,Indianapolis International,0,111,111,28,28
KJFK,John F. Kennedy International,-3,399,399,7,7
KJFK,John F. Kennedy International,-2,246,246,16,16
KJFK,John F. Kennedy International,-1,383,383,9,9
KJFK,John F. Kennedy International,0,595,595,268,268
KLAS,Las Vegas Reid International,-3,185,185,4,4
KLAS,Las Vegas Reid International,-2,238,238,3,3
KLAS,Las Vegas Reid International,-1,166,166,1,1
KLAS,Las Vegas Reid International,0,301,301,15,15
KLAX,Los Angeles International,-3,264,264,5,5
KLAX,Los Angeles International,-2,330,330,5,5
KLAX,Los Angeles International,-1,299,299,4,4
KLAX,Los Angeles International,0,342,342,32,32
KLGA,LaGuardia Airport,-3,838,838,11,11
KLGA,LaGuardia Airport,-2,268,268,9,9
KLGA,LaGuardia Airport,-1,213,213,16,16
KLGA,LaGuardia Airport,0,494,494,426,426
KMCO,Orlando International,-3,248,248,1,1
KMCO,Orlando International,-2,249,249,1,1
KMCO,Orlando International,-1,243,243,4,4
KMCO,Orlando International,0,446,446,52,52
KMDW,Chicago Midway,-3,111,111,0,0
KMDW,Chicago Midway,-2,103,103,0,0
KMDW,Chicago Midway,-1,107,107,0,0
KMDW,Chicago Midway,0,132,132,7,7
KMEM,Memphis International,-3,59,59,0,0
KMEM,Memphis International,-2,36,36,0,0
KMEM,Memphis International,-1,17,17,1,1
KMEM,Memphis International,0,42,42,16,16
KMIA,Miami International,-3,275,275,7,7
KMIA,Miami International,-2,228,228,0,0
KMIA,Miami International,-1,329,329,4,4
KMIA,Miami International,0,370,370,28,28
KMSP,Minneapolis/St. Paul International,-3,342,342,2,2
KMSP,Minneapolis/St. Paul International,-2,350,350,5,5
KMSP,Minneapolis/St. Paul International,-1,175,175,5,5
KMSP,Minneapolis/St. Paul International,0,215,215,38,38
KOAK,Oakland International,-3,23,23,0,0
KOAK,Oakland International,-2,48,48,0,0
KOAK,Oakland International,-1,23,23,0,0
KOAK,Oakland International,0,39,39,0,0
KONT,Ontario International,-3,20,20,2,2
KONT,Ontario International,-2,26,26,1,1
KONT,Ontario International,-1,19,19,0,0
KONT,Ontario International,0,22,22,2,2
KORD,Chicago O'Hare International,-3,796,796,21,21
KORD,Chicago O'Hare International,-2,738,738,10,10
KORD,Chicago O'Hare International,-1,701,701,37,37
KORD,Chicago O'Hare International,0,910,910,95,95
KPDX,Portland International,-3,77,77,2,2
KPDX,Portland International,-2,116,116,2,2
KPHL,Philadelphia International,-1,211,211,5,5
KPHL,Philadelphia International,0,443,443,80,80
KPHX,Phoenix Sky Harbor International,-3,244,244,0,0
KPHX,Phoenix Sky Harbor International,-2,230,230,1,1
KPHX,Phoenix Sky Harbor International,-1,186,186,3,3
KPHX,Phoenix Sky Harbor International,0,358,358,5,5
KSAN,San Diego International,-3,137,137,2,2
KSAN,San Diego International,-2,200,200,3,3
KSAN,San Diego International,-1,125,125,8,8
KSAN,San Diego International,0,244,244,13,13
KSDF,Louisville International,-3,81,81,0,0
KSDF,Louisville International,-2,39,39,0,0
KSDF,Louisville International,-1,29,29,1,1
KSDF,Louisville International,0,52,52,13,13
KSEA,Seattle-Tacoma International,-3,247,247,6,6
KSEA,Seattle-Tacoma International,-2,368,368,9,9
KSEA,Seattle-Tacoma International,-1,230,230,12,12
KSEA,Seattle-Tacoma International,0,188,188,24,24
KSFO,San Francisco International,-3,163,163,6,6
KSFO,San Francisco International,-2,184,184,5,5
KSFO,San Francisco International,-1,184,184,9,9
KSFO,San Francisco International,0,264,264,9,9
