icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KMSP,Minneapolis/St. Paul International,-1,127,127,5,5
KMSP,Minneapolis/St. Paul International,0,78,78,2,2
KOAK,Oakland International,-3,19,19,1,1
KOAK,Oakland International,-2,43,43,0,0
KOAK,Oakland International,-1,76,76,2,2
KOAK,Oakland International,0,33,33,1,1
KONT,Ontario International,-3,21,21,0,0
KONT,Ontario International,-2,25,25,8,8
KONT,Ontario International,-1,47,47,1,1
KONT,Ontario International,0,20,20,0,0
KORD,Chicago O'Hare International,-3,387,387,0,0
KORD,Chicago O'Hare International,-2,611,611,21,21
KORD,Chicago O'Hare International,-1,586,586,19,19
KORD,Chicago O'Hare International,0,312,312,5,5
KPDX,Portland International,-3,56,56,1,1
KPDX,Portland International,-2,81,81,9,9
KPDX,Portland International,-1,134,134,8,8
KPDX,Portland International,0,42,42,1,1
KPHL,Philadelphia International,-3,60,60,0,0
KPHL,Philadelphia International,-2,163,163,6,6
KPHL,Philadelphia International,-1,159,159,1,1
KPHL,Philadelphia International,0,123,123,2,2
KPHX,Phoenix Sky Harbor International,-3,446,446,6,6
KPHX,Phoenix Sky Harbor International,-2,391,391,13,13
KPHX,Phoenix Sky Harbor International,-1,340,340,4,4
KPHX,Phoenix Sky Harbor International,0,168,168,2,2
KSAN,San Diego International,-3,98,98,3,3
KSAN,San Diego International,-2,215,215,9,9
KSAN,San Diego International,-1,372,372,10,10
KSAN,San Diego International,0,66,66,2,2
KSDF,Louisville International,-3,14,14,0,0
KSDF,Louisville International,-2,20,20,9,9
KSDF,Louisville International,-1,31,31,3,3
KSDF,Louisville International,0,11,11,0,0
KSEA,Seattle-Tacoma International,-3,107,107,2,2
KSEA,Seattle-Tacoma International,-2,210,210,17,17
KSEA,Seattle-Tacoma International,-1,284,284,16,16
KSEA,Seattle-Tacoma International,0,91,91,6,6
KSFO,San Francisco International,-3,221,221,5,5
KSFO,San Francisco International,-2,256,256,14,14
KSFO,San Francisco International,-1,226,226,4,4
KSFO,San Francisco International,0,107,107,3,3
KSLC,Salt Lake City International,-3,51,51,2,2
KSLC,Salt Lake City International,-2,136,136,7,7
KSLC,Salt Lake City International,-1,131,131,8,8
KSLC,Salt Lake City International,0,41,41,2,2
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,31,31,0,0
KTPA,Tampa International,-2,77,77,9,9
KTPA,Tampa International,-1,85,85,2,2
KTPA,Tampa International,0,72,72,1,1
