icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,23112,6103,1332,717
,All,-2,20936,4993,2860,2471
,All,-1,24579,6516,1932,1503
,All,0,23015,5326,739,295
PANC,Anchorage International,-3,66,66,8,8
PANC,Anchorage International,-2,71,71,5,5
PANC,Anchorage International,-1,68,68,5,5
PANC,Anchorage International,0,51,51,10,10
KATL,Hartsfield-Jackson Atlanta International,-3,319,319,125,125
KATL,Hartsfield-Jackson Atlanta International,-2,480,480,627,627
KATL,Hartsfield-Jackson Atlanta International,-1,599,599,112,112
KATL,Hartsfield-Jackson Atlanta International,0,303,303,19,19
KBOS,Boston Logan International,-3,233,233,15,15
KBOS,Boston Logan International,-2,154,154,48,48
KBOS,Boston Logan International,-1,208,208,50,50
KBOS,Boston Logan International,0,155,155,1,1
KBWI,Baltimore-Washington International Marshall,-3,67,67,5,5
KBWI,Baltimore-Washington International Marshall,-2,62,62,54,54
KBWI,Baltimore-Washington International Marshall,-1,107,107,26,26
KBWI,Baltimore-Washington International Marshall,0,130,130,3,3
KCLT,Charlotte Douglas International,-3,279,279,28,28
KCLT,Charlotte Douglas International,-2,77,77,1090,1090
KCLT,Charlotte Douglas International,-1,350,350,859,859
KCLT,Charlotte Douglas International,0,532,532,106,106
KCVG,Cincinnati/Northern Kentucky International,-3,60,60,10,10
KCVG,Cincinnati/Northern Kentucky International,-2,55,55,18,18
KCVG,Cincinnati/Northern Kentucky International,-1,70,70,13,13
KCVG,Cincinnati/Northern Kentucky International,0,66,66,0,0
KDAL,Dallas Love Field,-3,65,65,3,3
KDAL,Dallas Love Field,-2,42,42,13,13
KDAL,Dallas Love Field,-1,100,100,3,3
KDAL,Dallas Love Field,0,25,25,0,0
KDCA,Reagan National,-3,507,507,39,39
KDCA,Reagan National,-2,187,187,92,92
KDCA,Reagan National,-1,432,432,64,64
KDCA,Reagan National,0,262,262,36,36
KDEN,Denver International,-3,260,260,9,9
KDEN,Denver International,-2,199,199,40,40
KDEN,Denver International,-1,235,235,12,12
KDEN,Denver International,0,193,193,3,3
KDFW,Dallas-Fort Worth International,-3,464,464,18,18
KDFW,Dallas-Fort Worth International,-2,420,420,74,74
KDFW,Dallas-Fort Worth International,-1,478,478,49,49
KDFW,Dallas-Fort Worth International,0,402,402,22,22
KDTW,Detroit Metropolitan Wayne County,-3,188,188,24,24
KDTW,Detroit Metropolitan Wayne County,-2,187,187,50,50
KDTW,Detroit Metropolitan Wayne County,-1,186,186,29,29
KDTW,Detroit Metropolitan Wayne County,0,352,352,23,23
KEWR,Newark Liberty International,-3,206,206,10,10
KEWR,Newark Liberty International,-2,171,171,57,57
KEWR,Newark Liberty International,-1,223,223,56,56
KEWR,Newark Liberty International,0,187,187,7,7
KFLL,Fort Lauderdale-Hollywood International,-3,236,236,8,8
KFLL,Fort Lauderdale-Hollywood International,-2,228,228,47,47
KFLL,Fort Lauderdale-Hollywood International,-1,317,317,53,53
KFLL,Fort Lauderdale-Hollywood International,0,206,206,15,15
PHNL,Honolulu International,-3,74,74,10,10
PHNL,Honolulu International,-2,67,67,1,1
PHNL,Honolulu International,-1,111,111,5,5
PHNL,Honolulu International,0,105,105,1,1
KHOU,Houston Hobby,-3,32,32,1,1
KHOU,Houston Hobby,-2,34,34,4,4
KHOU,Houston Hobby,-1,43,43,0,0
KHOU,Houston Hobby,0,38,38,2,2
KIAD,Washington Dulles International,-3,119,119,6,6
KIAD,Washington Dulles International,-2,104,104,53,53
KIAD,Washington Dulles International,-1,147,147,19,19
KIAD,Washington Dulles International,0,104,104,1,1
KIAH,George Bush Houston Intercontinental,-3,176,176,7,7
KIAH,George Bush Houston Intercontinental,-2,153,153,37,37
KIAH,George Bush Houston Intercontinental,-1,169,169,18,18
KIAH,George Bush Houston Intercontinental,0,118,118,1,1
KIND,Indianapolis International,-3,77,77,8,8
KIND,Indianapolis International,-2,65,65,16,16
KIND,Indianapolis International,-1,80,80,10,10
KIND,Indianapolis International,0,69,69,0,0
KJFK,John F. Kennedy International,-3,214,214,9,9
KJFK,John F. Kennedy International,-2,251,251,51,51
KJFK,John F. Kennedy International,-1,358,358,31,31
KJFK,John F. Kennedy International,0,158,158,3,3
KLAS,Las Vegas Reid International,-3,163,163,6,6
KLAS,Las Vegas Reid International,-2,98,98,15,15
