icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,18677,2774,479,86
,All,-2,19649,2957,462,53
,All,-1,25139,5092,791,96
,All,0,25795,4577,706,125
PANC,Anchorage International,-3,65,65,12,12
PANC,Anchorage International,-2,51,51,8,8
PANC,Anchorage International,-1,71,71,3,3
PANC,Anchorage International,0,53,53,4,4
KATL,Hartsfield-Jackson Atlanta International,-3,164,164,3,3
KATL,Hartsfield-Jackson Atlanta International,-2,185,185,3,3
KATL,Hartsfield-Jackson Atlanta International,-1,259,259,3,3
KATL,Hartsfield-Jackson Atlanta International,0,242,242,3,3
KBOS,Boston Logan International,-3,65,65,1,1
KBOS,Boston Logan International,-2,91,91,2,2
KBOS,Boston Logan International,-1,140,140,2,2
KBOS,Boston Logan International,0,292,292,4,4
KBWI,Baltimore-Washington International Marshall,-3,86,86,2,2
KBWI,Baltimore-Washington International Marshall,-2,34,34,0,0
KBWI,Baltimore-Washington International Marshall,-1,90,90,0,0
KBWI,Baltimore-Washington International Marshall,0,80,80,2,2
KCLT,Charlotte Douglas International,-3,134,134,11,11
KCLT,Charlotte Douglas International,-2,126,126,3,3
KCLT,Charlotte Douglas International,-1,251,251,0,0
KCLT,Charlotte Douglas International,0,296,296,2,2
KCVG,Cincinnati/Northern Kentucky International,-3,38,38,0,0
KCVG,Cincinnati/Northern Kentucky International,-2,36,36,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,73,73,0,0
KCVG,Cincinnati/Northern Kentucky International,0,66,66,1,1
KDAL,Dallas Love Field,-3,29,29,1,1
KDAL,Dallas Love Field,-2,51,51,0,0
KDAL,Dallas Love Field,-1,111,111,1,1
KDAL,Dallas Love Field,0,59,59,1,1
KDCA,Reagan National,-3,136,136,5,5
KDCA,Reagan National,-2,144,144,1,1
KDCA,Reagan National,-1,195,195,2,2
KDCA,Reagan National,0,310,310,2,2
KDEN,Denver International,-3,144,144,1,1
KDEN,Denver International,-2,142,142,3,3
KDEN,Denver International,-1,223,223,3,3
KDEN,Denver International,0,164,164,4,4
KDFW,Dallas-Fort Worth International,-3,194,194,8,8
KDFW,Dallas-Fort Worth International,-2,238,238,0,0
KDFW,Dallas-Fort Worth International,-1,290,290,0,0
KDFW,Dallas-Fort Worth International,0,224,224,4,4
KDTW,Detroit Metropolitan Wayne County,-3,156,156,4,4
KDTW,Detroit Metropolitan Wayne County,-2,81,81,0,0
KDTW,Detroit Metropolitan Wayne County,-1,201,201,5,5
KDTW,Detroit Metropolitan Wayne County,0,365,365,9,9
KEWR,Newark Liberty International,-3,66,66,2,2
KEWR,Newark Liberty International,-2,73,73,5,5
KEWR,Newark Liberty International,-1,119,119,6,6
KEWR,Newark Liberty International,0,151,151,12,12
KFLL,Fort Lauderdale-Hollywood International,-3,52,52,0,0
KFLL,Fort Lauderdale-Hollywood International,-2,83,83,1,1
KFLL,Fort Lauderdale-Hollywood International,-1,207,207,1,1
KFLL,Fort Lauderdale-Hollywood International,0,192,192,6,6
PHNL,Honolulu International,-3,74,74,3,3
PHNL,Honolulu International,-2,51,51,3,3
PHNL,Honolulu International,-1,94,94,5,5
PHNL,Honolulu International,0,102,102,7,7
KHOU,Houston Hobby,-3,46,46,0,0
KHOU,Houston Hobby,-2,19,19,0,0
KHOU,Houston Hobby,-1,42,42,0,0
KHOU,Houston Hobby,0,27,27,0,0
KIAD,Washington Dulles International,-3,58,58,2,2
KIAD,Washington Dulles International,-2,48,48,3,3
KIAD,Washington Dulles International,-1,67,67,0,0
KIAD,Washington Dulles International,0,163,163,5,5
KIAH,George Bush Houston Intercontinental,-3,186,186,1,1
KIAH,George Bush Houston Intercontinental,-2,80,80,2,2
KIAH,George Bush Houston Intercontinental,-1,119,119,4,4
KIAH,George Bush Houston Intercontinental,0,114,114,5,5
KIND,Indianapolis International,-3,23,23,0,0
KIND,Indianapolis International,-2,32,32,0,0
KIND,Indianapolis International,-1,79,79,1,1
KIND,Indianapolis International,0,58,58,2,2
KJFK,John F. Kennedy International,-3,93,93,5,5
KJFK,John F. Kennedy International,-2,116,116,2,2
KJFK,John F. Kennedy International,-1,158,158,3,3
KJFK,John F. Kennedy International,0,128,128,6,6
KLAS,Las Vegas Reid International,-3,71,71,0,0
KLAS,Las Vegas Reid International,-2,129,129,0,0
KLAS,Las Vegas Reid International,-1,156,156,0,0
KLAS,Las Vegas Reid International,0,106,106,8,8
KLAX,Los Angeles International,-3,143,143,4,4
KLAX,Los Angeles International,-2,214,214,1,1
KLAX,Los Angeles International,-1,241,241,1,1
KLAX,Los Angeles International,0,182,182,10,10
KLGA,LaGuardia Airport,-3,76,76,4,4
KLGA,LaGuardia Airport,-2,93,93,2,2
KLGA,LaGuardia Airport,-1,201,201,2,2
KLGA,LaGuardia Airport,0,152,152,8,8
KMCO,Orlando International,-3,98,98,0,0
KMCO,Orlando International,-2,126,126,1,1
KMCO,Orlando International,-1,278,278,4,4
KMCO,Orlando International,0,217,217,11,11
KMDW,Chicago Midway,-3,35,35,1,1
