icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,22223,5355,1105,377
,All,-2,24756,6075,1118,263
,All,-1,20652,5028,769,141
,All,0,22437,6296,1193,516
PANC,Anchorage International,-3,89,89,16,16
PANC,Anchorage International,-2,76,76,19,19
PANC,Anchorage International,-1,80,80,9,9
PANC,Anchorage International,0,43,43,8,8
KATL,Hartsfield-Jackson Atlanta International,-3,402,402,5,5
KATL,Hartsfield-Jackson Atlanta International,-2,322,322,8,8
KATL,Hartsfield-Jackson Atlanta International,-1,314,314,15,15
KATL,Hartsfield-Jackson Atlanta International,0,359,359,14,14
KBOS,Boston Logan International,-3,165,165,13,13
KBOS,Boston Logan International,-2,147,147,8,8
KBOS,Boston Logan International,-1,174,174,12,12
KBOS,Boston Logan International,0,306,306,27,27
KBWI,Baltimore-Washington International Marshall,-3,60,60,0,0
KBWI,Baltimore-Washington International Marshall,-2,62,62,2,2
KBWI,Baltimore-Washington International Marshall,-1,116,116,0,0
KBWI,Baltimore-Washington International Marshall,0,116,116,0,0
KCLT,Charlotte Douglas International,-3,166,166,13,13
KCLT,Charlotte Douglas International,-2,204,204,6,6
KCLT,Charlotte Douglas International,-1,216,216,2,2
KCLT,Charlotte Douglas International,0,297,297,15,15
KCVG,Cincinnati/Northern Kentucky International,-3,46,46,4,4
KCVG,Cincinnati/Northern Kentucky International,-2,58,58,3,3
KCVG,Cincinnati/Northern Kentucky International,-1,44,44,2,2
KCVG,Cincinnati/Northern Kentucky International,0,79,79,10,10
KDAL,Dallas Love Field,-3,26,26,2,2
KDAL,Dallas Love Field,-2,55,55,0,0
KDAL,Dallas Love Field,-1,41,41,0,0
KDAL,Dallas Love Field,0,47,47,0,0
KDCA,Reagan National,-3,232,232,17,17
KDCA,Reagan National,-2,227,227,10,10
KDCA,Reagan National,-1,175,175,1,1
KDCA,Reagan National,0,269,269,12,12
KDEN,Denver International,-3,183,183,8,8
KDEN,Denver International,-2,419,419,25,25
KDEN,Denver International,-1,195,195,5,5
KDEN,Denver International,0,213,213,23,23
KDFW,Dallas-Fort Worth International,-3,342,342,3,3
KDFW,Dallas-Fort Worth International,-2,381,381,6,6
KDFW,Dallas-Fort Worth International,-1,316,316,6,6
KDFW,Dallas-Fort Worth International,0,360,360,5,5
KDTW,Detroit Metropolitan Wayne County,-3,363,363,18,18
KDTW,Detroit Metropolitan Wayne County,-2,375,375,3,3
KDTW,Detroit Metropolitan Wayne County,-1,207,207,5,5
KDTW,Detroit Metropolitan Wayne County,0,222,222,21,21
KEWR,Newark Liberty International,-3,167,167,20,20
KEWR,Newark Liberty International,-2,166,166,11,11
KEWR,Newark Liberty International,-1,293,293,1,1
KEWR,Newark Liberty International,0,550,550,18,18
KFLL,Fort Lauderdale-Hollywood International,-3,219,219,6,6
KFLL,Fort Lauderdale-Hollywood International,-2,183,183,6,6
KFLL,Fort Lauderdale-Hollywood International,-1,235,235,0,0
KFLL,Fort Lauderdale-Hollywood International,0,399,399,9,9
PHNL,Honolulu International,-3,155,155,4,4
PHNL,Honolulu International,-2,135,135,1,1
PHNL,Honolulu International,-1,62,62,3,3
PHNL,Honolulu International,0,34,34,4,4
KHOU,Houston Hobby,-3,45,45,0,0
KHOU,Houston Hobby,-2,27,27,0,0
KHOU,Houston Hobby,-1,33,33,0,0
KHOU,Houston Hobby,0,14,14,0,0
KIAD,Washington Dulles International,-3,115,115,11,11
KIAD,Washington Dulles International,-2,108,108,3,3
KIAD,Washington Dulles International,-1,122,122,3,3
KIAD,Washington Dulles International,0,142,142,7,7
KIAH,George Bush Houston Intercontinental,-3,108,108,5,5
KIAH,George Bush Houston Intercontinental,-2,127,127,6,6
KIAH,George Bush Houston Intercontinental,-1,170,170,1,1
KIAH,George Bush Houston Intercontinental,0,126,126,3,3
KIND,Indianapolis International,-3,51,51,1,1
KIND,Indianapolis International,-2,60,60,4,4
KIND,Indianapolis International,-1,47,47,2,2
KIND,Indianapolis International,0,63,63,8,8
KJFK,John F. Kennedy International,-3,305,305,8,8
KJFK,John F. Kennedy International,-2,200,200,4,4
KJFK,John F. Kennedy International,-1,357,357,3,3
KJFK,John F. Kennedy International,0,412,412,144,144
KLAS,Las Vegas Reid International,-3,105,105,13,13
KLAS,Las Vegas Reid International,-2,149,149,8,8
KLAS,Las Vegas Reid International,-1,107,107,0,0
KLAS,Las Vegas Reid International,0,123,123,1,1
KLAX,Los Angeles International,-3,226,226,16,16
KLAX,Los Angeles International,-2,237,237,14,14
KLAX,Los Angeles International,-1,199,199,5,5
KLAX,Los Angeles International,0,194,194,11,11
KLGA,LaGuardia Airport,-3,198,198,20,20
KLGA,LaGuardia Airport,-2,168,168,9,9
KLGA,LaGuardia Airport,-1,206,206,3,3
KLGA,LaGuardia Airport,0,393,393,166,166
KMCO,Orlando International,-3,220,220,8,8
KMCO,Orlando International,-2,246,246,12,12
KMCO,Orlando International,-1,287,287,1,1
KMCO,Orlando International,0,496,496,13,13
KMDW,Chicago Midway,-3,75,75,1,1
KMDW,Chicago Midway,-2,81,81,0,0
KMDW,Chicago Midway,-1,60,60,0,0
KMDW,Chicago Midway,0,78,78,0,0
KMEM,Memphis International,-3,24,24,0,0
KMEM,Memphis International,-2,34,34,0,0
KMEM,Memphis International,-1,15,15,2,2
KMEM,Memphis International,0,24,24,2,2
KMIA,Miami International,-3,271,271,5,5
KMIA,Miami International,-2,204,204,7,7
KMIA,Miami International,-1,238,238,7,7
KMIA,Miami International,0,380,380,14,14
KMSP,Minneapolis/St. Paul International,-3,121,121,3,3
KMSP,Minneapolis/St. Paul International,-2,364,364,11,11
KMSP,Minneapolis/St. Paul International,-1,197,197,4,4
KMSP,Minneapolis/St. Paul International,0,276,276,14,14
KOAK,Oakland International,-3,24,24,2,2
KOAK,Oakland International,-2,34,34,1,1
KOAK,Oakland International,-1,11,11,0,0
KOAK,Oakland International,0,12,12,0,0
KONT,Ontario International,-3,21,21,1,1
KONT,Ontario International,-2,24,24,0,0
KONT,Ontario International,-1,9,9,0,0
KONT,Ontario International,0,7,7,0,0
KORD,Chicago O'Hare International,-3,586,586,14,14
KORD,Chicago O'Hare International,-2,1230,1230,12,12
KORD,Chicago O'Hare International,-1,548,548,5,5
KORD,Chicago O'Hare International,0,681,681,19,19
KPDX,Portland International,-3,80,80,6,6
KPDX,Portland International,-2,67,67,3,3
KPDX,Portland International,-1,34,34,4,4
KPDX,Portland International,0,31,31,2,2
