icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KMDW,Chicago Midway,-2,140,140,7,7
KMDW,Chicago Midway,-1,51,51,3,3
KMDW,Chicago Midway,0,37,37,0,0
KMEM,Memphis International,-3,17,17,1,1
KMEM,Memphis International,-2,50,50,16,16
KMEM,Memphis International,-1,27,27,1,1
KMEM,Memphis International,0,12,12,0,0
KMIA,Miami International,-3,329,329,4,4
KMIA,Miami International,-2,402,402,29,29
KMIA,Miami International,-1,243,243,6,6
KMIA,Miami International,0,137,137,0,0
KMSP,Minneapolis/St. Paul International,-3,175,175,5,5
KMSP,Minneapolis/St. Paul International,-2,238,238,40,40
KMSP,Minneapolis/St. Paul International,-1,132,132,5,5
KMSP,Minneapolis/St. Paul International,0,66,66,4,4
KOAK,Oakland International,-3,23,23,0,0
KOAK,Oakland International,-2,44,44,0,0
KOAK,Oakland International,-1,25,25,2,2
KOAK,Oakland International,0,23,23,4,4
KONT,Ontario International,-3,19,19,0,0
KONT,Ontario International,-2,25,25,2,2
KONT,Ontario International,-1,16,16,4,4
KONT,Ontario International,0,12,12,1,1
KORD,Chicago O'Hare International,-3,701,701,37,37
KORD,Chicago O'Hare International,-2,1029,1029,96,96
KORD,Chicago O'Hare International,-1,622,622,37,37
KORD,Chicago O'Hare International,0,249,249,3,3
KPDX,Portland International,-3,63,63,4,4
KPDX,Portland International,-2,90,90,7,7
KPDX,Portland International,-1,84,84,7,7
KPDX,Portland International,0,35,35,3,3
KPHL,Philadelphia International,-3,211,211,5,5
KPHL,Philadelphia International,-2,470,470,80,80
KPHL,Philadelphia International,-1,221,221,2,2
KPHL,Philadelphia International,0,84,84,4,4
KPHX,Phoenix Sky Harbor International,-3,185,185,3,3
KPHX,Phoenix Sky Harbor International,-2,385,385,7,7
KPHX,Phoenix Sky Harbor International,-1,170,170,0,0
KPHX,Phoenix Sky Harbor International,0,69,69,0,0
KSAN,San Diego International,-3,125,125,8,8
KSAN,San Diego International,-2,267,267,17,17
KSAN,San Diego International,-1,133,133,10,10
KSAN,San Diego International,0,59,59,6,6
KSDF,Louisville International,-3,29,29,1,1
KSDF,Louisville International,-2,59,59,13,13
KSDF,Louisville International,-1,41,41,2,2
KSDF,Louisville International,0,8,8,0,0
KSEA,Seattle-Tacoma International,-3,228,228,12,12
KSEA,Seattle-Tacoma International,-2,261,261,26,26
KSEA,Seattle-Tacoma International,-1,339,339,16,16
KSEA,Seattle-Tacoma International,0,194,194,10,10
KSFO,San Francisco International,-3,181,181,9,9
KSFO,San Francisco International,-2,311,311,13,13
KSFO,San Francisco International,-1,213,213,5,5
KSFO,San Francisco International,0,96,96,6,6
KSLC,Salt Lake City International,-3,81,81,3,3
KSLC,Salt Lake City International,-2,124,124,10,10
KSLC,Salt Lake City International,-1,68,68,1,1
KSLC,Salt Lake City International,0,28,28,0,0
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,106,106,1,1
KTPA,Tampa International,-2,199,199,10,10
KTPA,Tampa International,-1,95,95,4,4
KTPA,Tampa International,0,29,29,3,3
