icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,27120,7218,736,292
,All,-2,25807,6003,737,136
,All,-1,26094,7181,683,183
,All,0,19621,3701,454,142
PANC,Anchorage International,-3,99,99,6,6
PANC,Anchorage International,-2,111,111,8,8
PANC,Anchorage International,-1,82,82,10,10
PANC,Anchorage International,0,72,72,6,6
KATL,Hartsfield-Jackson Atlanta International,-3,527,527,32,32
KATL,Hartsfield-Jackson Atlanta International,-2,363,363,15,15
KATL,Hartsfield-Jackson Atlanta International,-1,461,461,17,17
KATL,Hartsfield-Jackson Atlanta International,0,242,242,15,15
KBOS,Boston Logan International,-3,221,221,9,9
KBOS,Boston Logan International,-2,165,165,3,3
KBOS,Boston Logan International,-1,265,265,12,12
KBOS,Boston Logan International,0,130,130,19,19
KBWI,Baltimore-Washington International Marshall,-3,130,130,6,6
KBWI,Baltimore-Washington International Marshall,-2,141,141,2,2
KBWI,Baltimore-Washington International Marshall,-1,151,151,2,2
KBWI,Baltimore-Washington International Marshall,0,34,34,1,1
KCLT,Charlotte Douglas International,-3,406,406,4,4
KCLT,Charlotte Douglas International,-2,184,184,1,1
KCLT,Charlotte Douglas International,-1,237,237,2,2
KCLT,Charlotte Douglas International,0,75,75,4,4
KCVG,Cincinnati/Northern Kentucky International,-3,61,61,2,2
KCVG,Cincinnati/Northern Kentucky International,-2,42,42,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,52,52,0,0
KCVG,Cincinnati/Northern Kentucky International,0,14,14,2,2
KDAL,Dallas Love Field,-3,62,62,3,3
KDAL,Dallas Love Field,-2,66,66,2,2
KDAL,Dallas Love Field,-1,78,78,0,0
KDAL,Dallas Love Field,0,37,37,0,0
KDCA,Reagan National,-3,178,178,1,1
KDCA,Reagan National,-2,106,106,0,0
KDCA,Reagan National,-1,190,190,9,9
KDCA,Reagan National,0,65,65,0,0
KDEN,Denver International,-3,393,393,5,5
KDEN,Denver International,-2,339,339,3,3
KDEN,Denver International,-1,393,393,3,3
KDEN,Denver International,0,155,155,1,1
KDFW,Dallas-Fort Worth International,-3,592,592,16,16
KDFW,Dallas-Fort Worth International,-2,453,453,8,8
KDFW,Dallas-Fort Worth International,-1,434,434,12,12
KDFW,Dallas-Fort Worth International,0,214,214,2,2
KDTW,Detroit Metropolitan Wayne County,-3,164,164,8,8
KDTW,Detroit Metropolitan Wayne County,-2,124,124,3,3
KDTW,Detroit Metropolitan Wayne County,-1,147,147,4,4
KDTW,Detroit Metropolitan Wayne County,0,89,89,2,2
KEWR,Newark Liberty International,-3,278,278,8,8
KEWR,Newark Liberty International,-2,215,215,6,6
KEWR,Newark Liberty International,-1,441,441,3,3
KEWR,Newark Liberty International,0,129,129,4,4
KFLL,Fort Lauderdale-Hollywood International,-3,328,328,24,24
KFLL,Fort Lauderdale-Hollywood International,-2,295,295,14,14
KFLL,Fort Lauderdale-Hollywood International,-1,325,325,5,5
KFLL,Fort Lauderdale-Hollywood International,0,161,161,15,15
PHNL,Honolulu International,-3,178,178,2,2
PHNL,Honolulu International,-2,179,179,5,5
PHNL,Honolulu International,-1,140,140,3,3
PHNL,Honolulu International,0,66,66,3,3
KHOU,Houston Hobby,-3,59,59,0,0
KHOU,Houston Hobby,-2,44,44,1,1
KHOU,Houston Hobby,-1,69,69,1,1
KHOU,Houston Hobby,0,32,32,0,0
KIAD,Washington Dulles International,-3,137,137,2,2
KIAD,Washington Dulles International,-2,106,106,0,0
KIAD,Washington Dulles International,-1,142,142,0,0
KIAD,Washington Dulles International,0,84,84,0,0
KIAH,George Bush Houston Intercontinental,-3,237,237,11,11
KIAH,George Bush Houston Intercontinental,-2,219,219,6,6
KIAH,George Bush Houston Intercontinental,-1,164,164,9,9
KIAH,George Bush Houston Intercontinental,0,131,131,5,5
KIND,Indianapolis International,-3,45,45,1,1
KIND,Indianapolis International,-2,39,39,2,2
KIND,Indianapolis International,-1,52,52,2,2
KIND,Indianapolis International,0,17,17,0,0
KJFK,John F. Kennedy International,-3,362,362,19,19
KJFK,John F. Kennedy International,-2,315,315,15,15
KJFK,John F. Kennedy International,-1,368,368,16,16
KJFK,John F. Kennedy International,0,142,142,8,8
KLAS,Las Vegas Reid International,-3,265,265,16,16
KLAS,Las Vegas Reid International,-2,234,234,7,7
KLAS,Las Vegas Reid International,-1,309,309,4,4
KLAS,Las Vegas Reid International,0,227,227,7,7
KLAX,Los Angeles International,-3,504,504,14,14
KLAX,Los Angeles International,-2,404,404,16,16
KLAX,Los Angeles International,-1,575,575,8,8
KLAX,Los Angeles International,0,411,411,4,4
KLGA,LaGuardia Airport,-3,191,191,9,9
KLGA,LaGuardia Airport,-2,171,171,4,4
KLGA,LaGuardia Airport,-1,280,280,9,9
KLGA,LaGuardia Airport,0,52,52,6,6
KMCO,Orlando International,-3,287,287,22,22
KMCO,Orlando International,-2,266,266,8,8
KMCO,Orlando International,-1,357,357,5,5
KMCO,Orlando International,0,115,115,9,9
KMDW,Chicago Midway,-3,74,74,0,0
KMDW,Chicago Midway,-2,58,58,1,1
KMDW,Chicago Midway,-1,90,90,0,0
