icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-1,29306,10079,2170,1508
,All,0,22412,4592,828,335
PANC,Anchorage International,-3,113,113,17,17
PANC,Anchorage International,-2,77,77,9,9
PANC,Anchorage International,-1,100,100,13,13
PANC,Anchorage International,0,63,63,13,13
KATL,Hartsfield-Jackson Atlanta International,-3,353,353,6,6
KATL,Hartsfield-Jackson Atlanta International,-2,358,358,10,10
KATL,Hartsfield-Jackson Atlanta International,-1,642,642,99,99
KATL,Hartsfield-Jackson Atlanta International,0,292,292,45,45
KBOS,Boston Logan International,-3,212,212,1,1
KBOS,Boston Logan International,-2,191,191,3,3
KBOS,Boston Logan International,-1,608,608,81,81
KBOS,Boston Logan International,0,198,198,26,26
KBWI,Baltimore-Washington International Marshall,-3,99,99,1,1
KBWI,Baltimore-Washington International Marshall,-2,188,188,0,0
KBWI,Baltimore-Washington International Marshall,-1,307,307,8,8
KBWI,Baltimore-Washington International Marshall,0,75,75,4,4
KCLT,Charlotte Douglas International,-3,220,220,1,1
KCLT,Charlotte Douglas International,-2,222,222,10,10
KCLT,Charlotte Douglas International,-1,470,470,43,43
KCLT,Charlotte Douglas International,0,177,177,10,10
KCVG,Cincinnati/Northern Kentucky International,-3,86,86,1,1
KCVG,Cincinnati/Northern Kentucky International,-2,101,101,3,3
KCVG,Cincinnati/Northern Kentucky International,-1,171,171,30,30
KCVG,Cincinnati/Northern Kentucky International,0,71,71,5,5
KDAL,Dallas Love Field,-3,67,67,0,0
KDAL,Dallas Love Field,-2,53,53,0,0
KDAL,Dallas Love Field,-1,114,114,2,2
KDAL,Dallas Love Field,0,30,30,0,0
KDCA,Reagan National,-3,266,266,1,1
KDCA,Reagan National,-2,170,170,6,6
KDCA,Reagan National,-1,411,411,88,88
KDCA,Reagan National,0,227,227,14,14
KDEN,Denver International,-3,561,561,3,3
KDEN,Denver International,-2,307,307,3,3
KDEN,Denver International,-1,425,425,22,22
KDEN,Denver International,0,132,132,3,3
KDFW,Dallas-Fort Worth International,-3,394,394,4,4
KDFW,Dallas-Fort Worth International,-2,439,439,12,12
KDFW,Dallas-Fort Worth International,-1,543,543,21,21
KDFW,Dallas-Fort Worth International,0,260,260,10,10
KDTW,Detroit Metropolitan Wayne County,-3,245,245,1,1
KDTW,Detroit Metropolitan Wayne County,-2,228,228,9,9
KDTW,Detroit Metropolitan Wayne County,-1,358,358,59,59
KDTW,Detroit Metropolitan Wayne County,0,261,261,22,22
KEWR,Newark Liberty International,-3,255,255,2,2
KEWR,Newark Liberty International,-2,301,301,7,7
KEWR,Newark Liberty International,-1,643,643,254,254
KEWR,Newark Liberty International,0,327,327,14,14
KFLL,Fort Lauderdale-Hollywood International,-3,182,182,0,0
KFLL,Fort Lauderdale-Hollywood International,-2,247,247,4,4
KFLL,Fort Lauderdale-Hollywood International,-1,410,410,45,45
KFLL,Fort Lauderdale-Hollywood International,0,209,209,14,14
PHNL,Honolulu International,-3,102,102,0,0
PHNL,Honolulu International,-2,118,118,5,5
PHNL,Honolulu International,-1,194,194,6,6
PHNL,Honolulu International,0,58,58,2,2
KHOU,Houston Hobby,-3,61,61,0,0
KHOU,Houston Hobby,-2,60,60,0,0
KHOU,Houston Hobby,-1,78,78,3,3
KHOU,Houston Hobby,0,25,25,0,0
KIAD,Washington Dulles International,-3,141,141,2,2
KIAD,Washington Dulles International,-2,206,206,4,4
KIAD,Washington Dulles International,-1,309,309,24,24
KIAD,Washington Dulles International,0,126,126,9,9
KIAH,George Bush Houston Intercontinental,-3,328,328,6,6
KIAH,George Bush Houston Intercontinental,-2,207,207,5,5
KIAH,George Bush Houston Intercontinental,-1,382,382,21,21
KIAH,George Bush Houston Intercontinental,0,115,115,5,5
KIND,Indianapolis International,-3,88,88,0,0
KIND,Indianapolis International,-2,132,132,17,17
KIND,Indianapolis International,-1,131,131,28,28
KIND,Indianapolis International,0,63,63,3,3
KJFK,John F. Kennedy International,-3,246,246,16,16
KJFK,John F. Kennedy International,-2,383,383,9,9
KJFK,John F. Kennedy International,-1,687,687,277,277
KJFK,John F. Kennedy International,0,389,389,69,69
KLAS,Las Vegas Reid International,-3,238,238,3,3
KLAS,Las Vegas Reid International,-2,166,166,1,1
KLAS,Las Vegas Reid International,-1,314,314,16,16
KLAS,Las Vegas Reid International,0,83,83,1,1
KLAX,Los Angeles International,-3,330,330,5,5
KLAX,Los Angeles International,-2,299,299,4,4
KLAX,Los Angeles International,-1,423,423,35,35
KLAX,Los Angeles International,0,183,183,8,8
KLGA,LaGuardia Airport,-3,268,268,9,9
KLGA,LaGuardia Airport,-2,213,213,16,16
KLGA,LaGuardia Airport,-1,516,516,432,432
KLGA,LaGuardia Airport,0,292,292,60,60
KMCO,Orlando International,-3,249,249,1,1
KMCO,Orlando International,-2,243,243,4,4
KMCO,Orlando International,-1,467,467,50,50
KMCO,Orlando International,0,195,195,15,15
KMDW,Chicago Midway,-3,103,103,0,0
KMDW,Chicago Midway,-2,107,107,0,0
KMDW,Chicago Midway,-1,140,140,7,7
KMDW,Chicago Midway,0,39,39,1,1
KMEM,Memphis International,-3,36,36,0,0
KMEM,Memphis International,-2,17,17,1,1
KMEM,Memphis International,-1,50,50,16,16
KMEM,Memphis International,0,16,16,0,0
KMIA,Miami International,-3,228,228,0,0
KMIA,Miami International,-2,329,329,4,4
KMIA,Miami International,-1,402,402,29,29
KMIA,Miami International,0,154,154,6,6
KMSP,Minneapolis/St. Paul International,-3,350,350,5,5
KMSP,Minneapolis/St. Paul International,-2,175,175,5,5
KMSP,Minneapolis/St. Paul International,-1,238,238,40,40
KMSP,Minneapolis/St. Paul International,0,101,101,5,5
KOAK,Oakland International,-3,48,48,0,0
KOAK,Oakland International,-2,23,23,0,0
KOAK,Oakland International,-1,44,44,0,0
KOAK,Oakland International,0,13,13,2,2
KONT,Ontario International,-3,26,26,1,1
KONT,Ontario International,-2,19,19,0,0
KONT,Ontario International,-1,25,25,2,2
KONT,Ontario International,0,8,8,2,2
KORD,Chicago O'Hare International,-3,738,738,10,10
KORD,Chicago O'Hare International,-2,701,701,37,37
KORD,Chicago O'Hare International,-1,1029,1029,96,96
KORD,Chicago O'Hare International,0,481,481,30,30
KPDX,Portland International,-3,116,116,2,2
KPDX,Portland International,-2,63,63,4,4
KPDX,Portland International,-1,90,90,7,7
KPDX,Portland International,0,46,46,4,4
KPHL,Philadelphia International,-3,138,138,1,1
KPHL,Philadelphia International,-2,211,211,5,5
KPHL,Philadelphia International,-1,470,470,80,80
KPHL,Philadelphia International,0,179,179,2,2
KPHX,Phoenix Sky Harbor International,-3,230,230,1,1
KPHX,Phoenix Sky Harbor International,-2,186,186,3,3
KPHX,Phoenix Sky Harbor International,-1,385,385,7,7
KPHX,Phoenix Sky Harbor International,0,120,120,0,0
KSAN,San Diego International,-3,200,200,3,3
KSAN,San Diego International,-2,125,125,8,8
KSAN,San Diego International,-1,267,267,17,17
KSAN,San Diego International,0,102,102,8,8
KSDF,Louisville International,-3,39,39,0,0
KSDF,Louisville International,-2,29,29,1,1
KSDF,Louisville International,-1,59,59,13,13
KSDF,Louisville International,0,32,32,2,2
KSEA,Seattle-Tacoma International,-3,368,368,9,9
KSEA,Seattle-Tacoma International,-2,230,230,12,12
KSEA,Seattle-Tacoma International,-1,261,261,26,26
KSEA,Seattle-Tacoma International,0,198,198,12,12
KSFO,San Francisco International,-3,184,184,5,5
KSFO,San Francisco International,-2,184,184,9,9
KSFO,San Francisco International,-1,311,311,13,13
KSFO,San Francisco International,0,151,151,5,5
KSLC,Salt Lake City International,-3,101,101,1,1
KSLC,Salt Lake City International,-2,81,81,3,3
KSLC,Salt Lake City International,-1,124,124,10,10
KSLC,Salt Lake City International,0,43,43,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,103,103,0,0
KTPA,Tampa International,-2,106,106,1,1
KTPA,Tampa International,-1,199,199,10,10
KTPA,Tampa International,0,78,78,3,3
