icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,23819,7009,1526,1025
,All,-2,21092,7545,1944,1566
,All,-1,26944,11229,3498,2954
,All,0,23518,8707,2819,2371
PANC,Anchorage International,-3,96,96,7,7
PANC,Anchorage International,-2,54,54,4,4
PANC,Anchorage International,-1,57,57,7,7
PANC,Anchorage International,0,42,42,7,7
KATL,Hartsfield-Jackson Atlanta International,-3,522,522,87,87
KATL,Hartsfield-Jackson Atlanta International,-2,683,683,370,370
KATL,Hartsfield-Jackson Atlanta International,-1,907,907,456,456
KATL,Hartsfield-Jackson Atlanta International,0,627,627,236,236
KBOS,Boston Logan International,-3,241,241,43,43
KBOS,Boston Logan International,-2,239,239,47,47
KBOS,Boston Logan International,-1,441,441,107,107
KBOS,Boston Logan International,0,517,517,161,161
KBWI,Baltimore-Washington International Marshall,-3,132,132,22,22
KBWI,Baltimore-Washington International Marshall,-2,145,145,41,41
KBWI,Baltimore-Washington International Marshall,-1,280,280,36,36
KBWI,Baltimore-Washington International Marshall,0,182,182,38,38
KCLT,Charlotte Douglas International,-3,286,286,41,41
KCLT,Charlotte Douglas International,-2,549,549,150,150
KCLT,Charlotte Douglas International,-1,465,465,119,119
KCLT,Charlotte Douglas International,0,314,314,66,66
KCVG,Cincinnati/Northern Kentucky International,-3,69,69,18,18
KCVG,Cincinnati/Northern Kentucky International,-2,65,65,13,13
KCVG,Cincinnati/Northern Kentucky International,-1,117,117,42,42
KCVG,Cincinnati/Northern Kentucky International,0,108,108,28,28
KDAL,Dallas Love Field,-3,128,128,18,18
KDAL,Dallas Love Field,-2,72,72,15,15
KDAL,Dallas Love Field,-1,205,205,20,20
KDAL,Dallas Love Field,0,137,137,21,21
KDCA,Reagan National,-3,386,386,159,159
KDCA,Reagan National,-2,259,259,77,77
KDCA,Reagan National,-1,358,358,143,143
KDCA,Reagan National,0,335,335,95,95
KDEN,Denver International,-3,353,353,75,75
KDEN,Denver International,-2,327,327,64,64
KDEN,Denver International,-1,472,472,85,85
KDEN,Denver International,0,406,406,76,76
KDFW,Dallas-Fort Worth International,-3,306,306,62,62
KDFW,Dallas-Fort Worth International,-2,518,518,72,72
KDFW,Dallas-Fort Worth International,-1,839,839,169,169
KDFW,Dallas-Fort Worth International,0,452,452,109,109
KDTW,Detroit Metropolitan Wayne County,-3,130,130,36,36
KDTW,Detroit Metropolitan Wayne County,-2,214,214,47,47
KDTW,Detroit Metropolitan Wayne County,-1,562,562,119,119
KDTW,Detroit Metropolitan Wayne County,0,283,283,109,109
KEWR,Newark Liberty International,-3,473,473,50,50
KEWR,Newark Liberty International,-2,444,444,193,193
KEWR,Newark Liberty International,-1,513,513,413,413
KEWR,Newark Liberty International,0,455,455,137,137
KFLL,Fort Lauderdale-Hollywood International,-3,197,197,20,20
KFLL,Fort Lauderdale-Hollywood International,-2,240,240,57,57
KFLL,Fort Lauderdale-Hollywood International,-1,325,325,76,76
KFLL,Fort Lauderdale-Hollywood International,0,288,288,40,40
PHNL,Honolulu International,-3,86,86,10,10
PHNL,Honolulu International,-2,66,66,8,8
PHNL,Honolulu International,-1,69,69,11,11
PHNL,Honolulu International,0,39,39,15,15
KHOU,Houston Hobby,-3,153,153,28,28
KHOU,Houston Hobby,-2,96,96,16,16
KHOU,Houston Hobby,-1,140,140,17,17
KHOU,Houston Hobby,0,127,127,24,24
KIAD,Washington Dulles International,-3,138,138,22,22
KIAD,Washington Dulles International,-2,170,170,38,38
KIAD,Washington Dulles International,-1,266,266,59,59
KIAD,Washington Dulles International,0,195,195,46,46
KIAH,George Bush Houston Intercontinental,-3,550,550,38,38
KIAH,George Bush Houston Intercontinental,-2,337,337,38,38
KIAH,George Bush Houston Intercontinental,-1,385,385,59,59
KIAH,George Bush Houston Intercontinental,0,364,364,49,49
KIND,Indianapolis International,-3,53,53,17,17
KIND,Indianapolis International,-2,60,60,23,23
KIND,Indianapolis International,-1,161,161,41,41
KIND,Indianapolis International,0,127,127,34,34
