icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KDTW,Detroit Metropolitan Wayne County,-1,80,80,8,8
KDTW,Detroit Metropolitan Wayne County,0,85,85,7,7
KEWR,Newark Liberty International,-3,303,303,13,13
KEWR,Newark Liberty International,-2,131,131,4,4
KEWR,Newark Liberty International,-1,98,98,4,4
KEWR,Newark Liberty International,0,66,66,6,6
KFLL,Fort Lauderdale-Hollywood International,-3,381,381,12,12
KFLL,Fort Lauderdale-Hollywood International,-2,159,159,14,14
KFLL,Fort Lauderdale-Hollywood International,-1,100,100,6,6
KFLL,Fort Lauderdale-Hollywood International,0,97,97,1,1
PHNL,Honolulu International,-3,193,193,0,0
PHNL,Honolulu International,-2,105,105,0,0
PHNL,Honolulu International,-1,74,74,1,1
PHNL,Honolulu International,0,40,40,0,0
KHOU,Houston Hobby,-3,53,53,0,0
KHOU,Houston Hobby,-2,15,15,0,0
KHOU,Houston Hobby,-1,24,24,0,0
KHOU,Houston Hobby,0,34,34,0,0
KIAD,Washington Dulles International,-3,182,182,5,5
KIAD,Washington Dulles International,-2,80,80,3,3
KIAD,Washington Dulles International,-1,84,84,2,2
KIAD,Washington Dulles International,0,72,72,0,0
KIAH,George Bush Houston Intercontinental,-3,208,208,6,6
KIAH,George Bush Houston Intercontinental,-2,95,95,5,5
KIAH,George Bush Houston Intercontinental,-1,92,92,3,3
KIAH,George Bush Houston Intercontinental,0,115,115,5,5
KIND,Indianapolis International,-3,49,49,3,3
KIND,Indianapolis International,-2,18,18,0,0
KIND,Indianapolis International,-1,23,23,0,0
KIND,Indianapolis International,0,21,21,0,0
KJFK,John F. Kennedy International,-3,482,482,15,15
KJFK,John F. Kennedy International,-2,212,212,5,5
KJFK,John F. Kennedy International,-1,190,190,10,10
KJFK,John F. Kennedy International,0,107,107,7,7
KLAS,Las Vegas Reid International,-3,420,420,12,12
KLAS,Las Vegas Reid International,-2,108,108,2,2
KLAS,Las Vegas Reid International,-1,85,85,2,2
KLAS,Las Vegas Reid International,0,267,267,2,2
KLAX,Los Angeles International,-3,468,468,19,19
KLAX,Los Angeles International,-2,250,250,8,8
KLAX,Los Angeles International,-1,179,179,6,6
KLAX,Los Angeles International,0,185,185,4,4
KLGA,LaGuardia Airport,-3,211,211,12,12
KLGA,LaGuardia Airport,-2,126,126,3,3
KLGA,LaGuardia Airport,-1,93,93,11,11
KLGA,LaGuardia Airport,0,64,64,0,0
KMCO,Orlando International,-3,517,517,14,14
KMCO,Orlando International,-2,186,186,4,4
KMCO,Orlando International,-1,194,194,7,7
KMCO,Orlando International,0,115,115,0,0
KMDW,Chicago Midway,-3,84,84,1,1
KMDW,Chicago Midway,-2,19,19,1,1
KMDW,Chicago Midway,-1,21,21,1,1
KMDW,Chicago Midway,0,24,24,0,0
KMEM,Memphis International,-3,26,26,0,0
KMEM,Memphis International,-2,10,10,0,0
KMEM,Memphis International,-1,18,18,0,0
KMEM,Memphis International,0,14,14,0,0
KMIA,Miami International,-3,317,317,26,26
KMIA,Miami International,-2,166,166,1,1
KMIA,Miami International,-1,139,139,5,5
KMIA,Miami International,0,122,122,5,5
KMSP,Minneapolis/St. Paul International,-3,176,176,7,7
KMSP,Minneapolis/St. Paul International,-2,102,102,11,11
KMSP,Minneapolis/St. Paul International,-1,64,64,10,10
KMSP,Minneapolis/St. Paul International,0,59,59,8,8
KOAK,Oakland International,-3,66,66,1,1
KOAK,Oakland International,-2,17,17,1,1
KOAK,Oakland International,-1,9,9,1,1
KOAK,Oakland International,0,27,27,0,0
KONT,Ontario International,-3,36,36,0,0
KONT,Ontario International,-2,21,21,0,0
KONT,Ontario International,-1,26,26,0,0
KONT,Ontario International,0,24,24,0,0
KORD,Chicago O'Hare International,-3,415,415,13,13
KORD,Chicago O'Hare International,-2,267,267,6,6
KORD,Chicago O'Hare International,-1,233,233,8,8
KORD,Chicago O'Hare International,0,230,230,0,0
KPDX,Portland International,-3,103,103,6,6
KPDX,Portland International,-2,86,86,1,1
KPDX,Portland International,-1,61,61,0,0
KPDX,Portland International,0,57,57,9,9
KPHL,Philadelphia International,-3,153,153,2,2
KPHL,Philadelphia International,-2,88,88,1,1
KPHL,Philadelphia International,-1,55,55,3,3
KPHL,Philadelphia International,0,61,61,0,0
KPHX,Phoenix Sky Harbor International,-3,287,287,11,11
KPHX,Phoenix Sky Harbor International,-2,109,109,3,3
KPHX,Phoenix Sky Harbor International,-1,226,226,5,5
KPHX,Phoenix Sky Harbor International,0,414,414,1,1
KSAN,San Diego International,-3,182,182,14,14
KSAN,San Diego International,-2,72,72,4,4
KSAN,San Diego International,-1,56,56,0,0
KSAN,San Diego International,0,90,90,6,6
KSDF,Louisville International,-3,30,30,0,0
KSDF,Louisville International,-2,18,18,0,0
KSDF,Louisville International,-1,5,5,0,0
KSDF,Louisville International,0,8,8,0,0
KSEA,Seattle-Tacoma International,-3,346,346,18,18
KSEA,Seattle-Tacoma International,-2,291,291,15,15
KSEA,Seattle-Tacoma International,-1,176,176,16,16
KSEA,Seattle-Tacoma International,0,164,164,1,1
KSFO,San Francisco International,-3,606,606,37,37
KSFO,San Francisco International,-2,113,113,4,4
KSFO,San Francisco International,-1,107,107,4,4
KSFO,San Francisco International,0,109,109,4,4
KSLC,Salt Lake City International,-3,127,127,11,11
KSLC,Salt Lake City International,-2,52,52,3,3
KSLC,Salt Lake City International,-1,38,38,1,1
KSLC,Salt Lake City International,0,63,63,0,0
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,128,128,8,8
KTPA,Tampa International,-2,72,72,5,5
KTPA,Tampa International,-1,50,50,2,2
KTPA,Tampa International,0,42,42,0,0
