icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,0,9830,459,382,44
PANC,Anchorage International,-3,87,87,8,8
PANC,Anchorage International,-2,67,67,14,14
PANC,Anchorage International,-1,112,112,17,17
PANC,Anchorage International,0,15,15,2,2
KATL,Hartsfield-Jackson Atlanta International,-3,370,370,31,31
KATL,Hartsfield-Jackson Atlanta International,-2,419,419,9,9
KATL,Hartsfield-Jackson Atlanta International,-1,337,337,5,5
KATL,Hartsfield-Jackson Atlanta International,0,24,24,3,3
KBOS,Boston Logan International,-3,157,157,17,17
KBOS,Boston Logan International,-2,247,247,6,6
KBOS,Boston Logan International,-1,207,207,1,1
KBOS,Boston Logan International,0,16,16,3,3
KBWI,Baltimore-Washington International Marshall,-3,80,80,1,1
KBWI,Baltimore-Washington International Marshall,-2,108,108,0,0
KBWI,Baltimore-Washington International Marshall,-1,96,96,1,1
KBWI,Baltimore-Washington International Marshall,0,10,10,0,0
KCLT,Charlotte Douglas International,-3,200,200,2,2
KCLT,Charlotte Douglas International,-2,330,330,0,0
KCLT,Charlotte Douglas International,-1,200,200,1,1
KCLT,Charlotte Douglas International,0,11,11,1,1
KCVG,Cincinnati/Northern Kentucky International,-3,74,74,0,0
KCVG,Cincinnati/Northern Kentucky International,-2,125,125,1,1
KCVG,Cincinnati/Northern Kentucky International,-1,85,85,1,1
KCVG,Cincinnati/Northern Kentucky International,0,1,1,0,0
KDAL,Dallas Love Field,-3,70,70,0,0
KDAL,Dallas Love Field,-2,79,79,0,0
KDAL,Dallas Love Field,-1,64,64,0,0
KDAL,Dallas Love Field,0,2,2,0,0
KDCA,Reagan National,-3,326,326,6,6
KDCA,Reagan National,-2,306,306,4,4
KDCA,Reagan National,-1,258,258,1,1
KDCA,Reagan National,0,7,7,0,0
KDEN,Denver International,-3,252,252,6,6
KDEN,Denver International,-2,932,932,2,2
KDEN,Denver International,-1,543,543,3,3
KDEN,Denver International,0,22,22,0,0
KDFW,Dallas-Fort Worth International,-3,346,346,3,3
KDFW,Dallas-Fort Worth International,-2,397,397,5,5
KDFW,Dallas-Fort Worth International,-1,372,372,4,4
KDFW,Dallas-Fort Worth International,0,29,29,3,3
KDTW,Detroit Metropolitan Wayne County,-3,298,298,12,12
KDTW,Detroit Metropolitan Wayne County,-2,362,362,5,5
KDTW,Detroit Metropolitan Wayne County,-1,236,236,1,1
KDTW,Detroit Metropolitan Wayne County,0,9,9,1,1
KEWR,Newark Liberty International,-3,283,283,12,12
KEWR,Newark Liberty International,-2,298,298,10,10
KEWR,Newark Liberty International,-1,246,246,2,2
KEWR,Newark Liberty International,0,10,10,3,3
KFLL,Fort Lauderdale-Hollywood International,-3,121,121,1,1
KFLL,Fort Lauderdale-Hollywood International,-2,236,236,3,3
KFLL,Fort Lauderdale-Hollywood International,-1,167,167,0,0
KFLL,Fort Lauderdale-Hollywood International,0,11,11,2,2
PHNL,Honolulu International,-3,91,91,0,0
PHNL,Honolulu International,-2,100,100,3,3
PHNL,Honolulu International,-1,90,90,0,0
PHNL,Honolulu International,0,9,9,1,1
KHOU,Houston Hobby,-3,39,39,0,0
KHOU,Houston Hobby,-2,68,68,1,1
KHOU,Houston Hobby,-1,57,57,0,0
KHOU,Houston Hobby,0,9,9,0,0
KIAD,Washington Dulles International,-3,135,135,8,8
KIAD,Washington Dulles International,-2,211,211,3,3
KIAD,Washington Dulles International,-1,134,134,2,2
KIAD,Washington Dulles International,0,17,17,1,1
KIAH,George Bush Houston Intercontinental,-3,151,151,6,6
KIAH,George Bush Houston Intercontinental,-2,228,228,3,3
