icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KDTW,Detroit Metropolitan Wayne County,0,343,343,21,21
KEWR,Newark Liberty International,-3,284,284,26,26
KEWR,Newark Liberty International,-2,547,547,37,37
KEWR,Newark Liberty International,-1,317,317,11,11
KEWR,Newark Liberty International,0,407,407,10,10
KFLL,Fort Lauderdale-Hollywood International,-3,315,315,16,16
KFLL,Fort Lauderdale-Hollywood International,-2,373,373,54,54
KFLL,Fort Lauderdale-Hollywood International,-1,285,285,9,9
KFLL,Fort Lauderdale-Hollywood International,0,174,174,4,4
PHNL,Honolulu International,-3,90,90,4,4
PHNL,Honolulu International,-2,125,125,4,4
PHNL,Honolulu International,-1,85,85,1,1
PHNL,Honolulu International,0,66,66,2,2
KHOU,Houston Hobby,-3,134,134,9,9
KHOU,Houston Hobby,-2,156,156,3,3
KHOU,Houston Hobby,-1,129,129,2,2
KHOU,Houston Hobby,0,49,49,0,0
KIAD,Washington Dulles International,-3,194,194,13,13
KIAD,Washington Dulles International,-2,306,306,6,6
KIAD,Washington Dulles International,-1,202,202,16,16
KIAD,Washington Dulles International,0,187,187,8,8
KIAH,George Bush Houston Intercontinental,-3,371,371,37,37
KIAH,George Bush Houston Intercontinental,-2,526,526,8,8
KIAH,George Bush Houston Intercontinental,-1,464,464,10,10
KIAH,George Bush Houston Intercontinental,0,198,198,2,2
KIND,Indianapolis International,-3,121,121,29,29
KIND,Indianapolis International,-2,182,182,15,15
KIND,Indianapolis International,-1,168,168,10,10
KIND,Indianapolis International,0,95,95,6,6
KJFK,John F. Kennedy International,-3,361,361,27,27
KJFK,John F. Kennedy International,-2,498,498,82,82
KJFK,John F. Kennedy International,-1,360,360,28,28
KJFK,John F. Kennedy International,0,286,286,17,17
KLAS,Las Vegas Reid International,-3,276,276,23,23
KLAS,Las Vegas Reid International,-2,409,409,13,13
KLAS,Las Vegas Reid International,-1,312,312,5,5
KLAS,Las Vegas Reid International,0,145,145,1,1
KLAX,Los Angeles International,-3,443,443,33,33
KLAX,Los Angeles International,-2,580,580,30,30
KLAX,Los Angeles International,-1,396,396,8,8
KLAX,Los Angeles International,0,194,194,8,8
KLGA,LaGuardia Airport,-3,257,257,37,37
KLGA,LaGuardia Airport,-2,504,504,29,29
KLGA,LaGuardia Airport,-1,481,481,27,27
KLGA,LaGuardia Airport,0,536,536,25,25
KMCO,Orlando International,-3,374,374,37,37
KMCO,Orlando International,-2,483,483,29,29
KMCO,Orlando International,-1,370,370,2,2
KMCO,Orlando International,0,240,240,2,2
KMDW,Chicago Midway,-3,116,116,248,248
KMDW,Chicago Midway,-2,307,307,11,11
KMDW,Chicago Midway,-1,220,220,3,3
KMDW,Chicago Midway,0,103,103,0,0
KMEM,Memphis International,-3,51,51,11,11
KMEM,Memphis International,-2,91,91,8,8
KMEM,Memphis International,-1,83,83,6,6
KMEM,Memphis International,0,32,32,2,2
KMIA,Miami International,-3,321,321,26,26
KMIA,Miami International,-2,505,505,6,6
KMIA,Miami International,-1,298,298,6,6
KMIA,Miami International,0,269,269,3,3
KMSP,Minneapolis/St. Paul International,-3,609,609,72,72
KMSP,Minneapolis/St. Paul International,-2,521,521,24,24
KMSP,Minneapolis/St. Paul International,-1,405,405,14,14
KMSP,Minneapolis/St. Paul International,0,226,226,4,4
KOAK,Oakland International,-3,66,66,3,3
KOAK,Oakland International,-2,99,99,1,1
KOAK,Oakland International,-1,63,63,1,1
KOAK,Oakland International,0,34,34,0,0
KONT,Ontario International,-3,50,50,3,3
KONT,Ontario International,-2,67,67,1,1
KONT,Ontario International,-1,45,45,0,0
KONT,Ontario International,0,22,22,0,0
KORD,Chicago O'Hare International,-3,1061,1061,1293,1293
KORD,Chicago O'Hare International,-2,1926,1926,504,504
KORD,Chicago O'Hare International,-1,1413,1413,342,342
KORD,Chicago O'Hare International,0,1071,1071,72,72
KPDX,Portland International,-3,105,105,7,7
KPDX,Portland International,-2,123,123,4,4
KPDX,Portland International,-1,106,106,2,2
KPDX,Portland International,0,55,55,0,0
KPHL,Philadelphia International,-3,198,198,22,22
KPHL,Philadelphia International,-2,359,359,12,12
KPHL,Philadelphia International,-1,236,236,10,10
KPHL,Philadelphia International,0,259,259,3,3
KPHX,Phoenix Sky Harbor International,-3,393,393,48,48
KPHX,Phoenix Sky Harbor International,-2,533,533,20,20
KPHX,Phoenix Sky Harbor International,-1,397,397,3,3
KPHX,Phoenix Sky Harbor International,0,183,183,0,0
KSAN,San Diego International,-3,184,184,16,16
KSAN,San Diego International,-2,264,264,9,9
KSAN,San Diego International,-1,172,172,2,2
KSAN,San Diego International,0,101,101,0,0
KSDF,Louisville International,-3,40,40,19,19
KSDF,Louisville International,-2,74,74,3,3
KSDF,Louisville International,-1,71,71,4,4
KSDF,Louisville International,0,57,57,0,0
KSEA,Seattle-Tacoma International,-3,255,255,15,15
KSEA,Seattle-Tacoma International,-2,297,297,22,22
KSEA,Seattle-Tacoma International,-1,271,271,7,7
KSEA,Seattle-Tacoma International,0,159,159,5,5
KSFO,San Francisco International,-3,315,315,19,19
KSFO,San Francisco International,-2,398,398,19,19
KSFO,San Francisco International,-1,277,277,13,13
KSFO,San Francisco International,0,132,132,6,6
KSLC,Salt Lake City International,-3,144,144,9,9
KSLC,Salt Lake City International,-2,307,307,7,7
KSLC,Salt Lake City International,-1,138,138,7,7
KSLC,Salt Lake City International,0,68,68,6,6
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,1,1,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,181,181,26,26
KTPA,Tampa International,-2,263,263,19,19
KTPA,Tampa International,-1,164,164,0,0
KTPA,Tampa International,0,104,104,2,2
