icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,17120,4300,798,151
,All,-2,19974,4346,721,171
,All,-1,24165,7378,665,202
,All,0,21851,5430,1492,1017
PANC,Anchorage International,-3,74,74,8,8
PANC,Anchorage International,-2,85,85,2,2
PANC,Anchorage International,-1,126,126,4,4
PANC,Anchorage International,0,69,69,6,6
KATL,Hartsfield-Jackson Atlanta International,-3,205,205,1,1
KATL,Hartsfield-Jackson Atlanta International,-2,206,206,2,2
KATL,Hartsfield-Jackson Atlanta International,-1,366,366,12,12
KATL,Hartsfield-Jackson Atlanta International,0,414,414,87,87
KBOS,Boston Logan International,-3,385,385,23,23
KBOS,Boston Logan International,-2,153,153,4,4
KBOS,Boston Logan International,-1,535,535,48,48
KBOS,Boston Logan International,0,194,194,43,43
KBWI,Baltimore-Washington International Marshall,-3,50,50,3,3
KBWI,Baltimore-Washington International Marshall,-2,40,40,1,1
KBWI,Baltimore-Washington International Marshall,-1,146,146,3,3
KBWI,Baltimore-Washington International Marshall,0,111,111,22,22
KCLT,Charlotte Douglas International,-3,136,136,6,6
KCLT,Charlotte Douglas International,-2,119,119,5,5
KCLT,Charlotte Douglas International,-1,351,351,0,0
KCLT,Charlotte Douglas International,0,142,142,41,41
KCVG,Cincinnati/Northern Kentucky International,-3,47,47,1,1
KCVG,Cincinnati/Northern Kentucky International,-2,44,44,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,72,72,2,2
KCVG,Cincinnati/Northern Kentucky International,0,48,48,18,18
KDAL,Dallas Love Field,-3,46,46,0,0
KDAL,Dallas Love Field,-2,44,44,1,1
KDAL,Dallas Love Field,-1,144,144,5,5
KDAL,Dallas Love Field,0,129,129,18,18
KDCA,Reagan National,-3,439,439,41,41
KDCA,Reagan National,-2,240,240,8,8
KDCA,Reagan National,-1,562,562,39,39
KDCA,Reagan National,0,350,350,157,157
KDEN,Denver International,-3,148,148,4,4
KDEN,Denver International,-2,224,224,5,5
KDEN,Denver International,-1,376,376,4,4
KDEN,Denver International,0,280,280,75,75
KDFW,Dallas-Fort Worth International,-3,248,248,3,3
KDFW,Dallas-Fort Worth International,-2,219,219,2,2
KDFW,Dallas-Fort Worth International,-1,435,435,3,3
KDFW,Dallas-Fort Worth International,0,195,195,62,62
