icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,29367,8586,883,318
,All,-2,28266,7233,736,292
,All,-1,25808,6004,736,135
,All,0,23814,6037,617,164
PANC,Anchorage International,-3,108,108,7,7
PANC,Anchorage International,-2,101,101,6,6
PANC,Anchorage International,-1,111,111,8,8
PANC,Anchorage International,0,56,56,10,10
KATL,Hartsfield-Jackson Atlanta International,-3,626,626,46,46
KATL,Hartsfield-Jackson Atlanta International,-2,527,527,32,32
KATL,Hartsfield-Jackson Atlanta International,-1,363,363,15,15
KATL,Hartsfield-Jackson Atlanta International,0,400,400,13,13
KBOS,Boston Logan International,-3,266,266,9,9
KBOS,Boston Logan International,-2,221,221,9,9
KBOS,Boston Logan International,-1,165,165,3,3
KBOS,Boston Logan International,0,229,229,12,12
KBWI,Baltimore-Washington International Marshall,-3,162,162,8,8
KBWI,Baltimore-Washington International Marshall,-2,130,130,6,6
KBWI,Baltimore-Washington International Marshall,-1,141,141,2,2
KBWI,Baltimore-Washington International Marshall,0,122,122,2,2
KCLT,Charlotte Douglas International,-3,301,301,14,14
KCLT,Charlotte Douglas International,-2,406,406,4,4
KCLT,Charlotte Douglas International,-1,184,184,1,1
KCLT,Charlotte Douglas International,0,212,212,2,2
KCVG,Cincinnati/Northern Kentucky International,-3,58,58,2,2
KCVG,Cincinnati/Northern Kentucky International,-2,61,61,2,2
KCVG,Cincinnati/Northern Kentucky International,-1,42,42,0,0
KCVG,Cincinnati/Northern Kentucky International,0,48,48,0,0
KDAL,Dallas Love Field,-3,124,124,4,4
KDAL,Dallas Love Field,-2,62,62,3,3
KDAL,Dallas Love Field,-1,66,66,2,2
KDAL,Dallas Love Field,0,67,67,0,0
KDCA,Reagan National,-3,188,188,18,18
KDCA,Reagan National,-2,178,178,1,1
KDCA,Reagan National,-1,106,106,0,0
KDCA,Reagan National,0,179,179,9,9
KDEN,Denver International,-3,648,648,13,13
KDEN,Denver International,-2,393,393,5,5
KDEN,Denver International,-1,339,339,3,3
KDEN,Denver International,0,324,324,3,3
KDFW,Dallas-Fort Worth International,-3,628,628,23,23
KDFW,Dallas-Fort Worth International,-2,595,595,16,16
KDFW,Dallas-Fort Worth International,-1,453,453,8,8
KDFW,Dallas-Fort Worth International,0,362,362,11,11
KDTW,Detroit Metropolitan Wayne County,-3,224,224,4,4
KDTW,Detroit Metropolitan Wayne County,-2,164,164,8,8
KDTW,Detroit Metropolitan Wayne County,-1,124,124,3,3
KDTW,Detroit Metropolitan Wayne County,0,126,126,4,4
KEWR,Newark Liberty International,-3,283,283,21,21
KEWR,Newark Liberty International,-2,278,278,8,8
KEWR,Newark Liberty International,-1,215,215,6,6
KEWR,Newark Liberty International,0,394,394,3,3
KFLL,Fort Lauderdale-Hollywood International,-3,335,335,11,11
KFLL,Fort Lauderdale-Hollywood International,-2,328,328,24,24
KFLL,Fort Lauderdale-Hollywood International,-1,295,295,14,14
KFLL,Fort Lauderdale-Hollywood International,0,282,282,5,5
PHNL,Honolulu International,-3,183,183,4,4
PHNL,Honolulu International,-2,178,178,2,2
PHNL,Honolulu International,-1,179,179,5,5
PHNL,Honolulu International,0,93,93,2,2
KHOU,Houston Hobby,-3,91,91,4,4
KHOU,Houston Hobby,-2,59,59,0,0
KHOU,Houston Hobby,-1,44,44,1,1
KHOU,Houston Hobby,0,57,57,1,1
KIAD,Washington Dulles International,-3,190,190,4,4
KIAD,Washington Dulles International,-2,137,137,2,2
KIAD,Washington Dulles International,-1,106,106,0,0
KIAD,Washington Dulles International,0,129,129,0,0
KIAH,George Bush Houston Intercontinental,-3,271,271,10,10
KIAH,George Bush Houston Intercontinental,-2,238,238,11,11
KIAH,George Bush Houston Intercontinental,-1,219,219,6,6
KIAH,George Bush Houston Intercontinental,0,134,134,9,9
KIND,Indianapolis International,-3,73,73,4,4
KIND,Indianapolis International,-2,45,45,1,1
KIND,Indianapolis International,-1,39,39,2,2
KIND,Indianapolis International,0,46,46,2,2
KJFK,John F. Kennedy International,-3,413,413,17,17
KJFK,John F. Kennedy International,-2,364,364,19,19
KJFK,John F. Kennedy International,-1,315,315,15,15
KJFK,John F. Kennedy International,0,304,304,16,16
KLAS,Las Vegas Reid International,-3,346,346,8,8
KLAS,Las Vegas Reid International,-2,265,265,16,16
KLAS,Las Vegas Reid International,-1,234,234,7,7
KLAS,Las Vegas Reid International,0,255,255,4,4
KLAX,Los Angeles International,-3,583,583,21,21
KLAX,Los Angeles International,-2,506,506,14,14
KLAX,Los Angeles International,-1,405,405,15,15
KLAX,Los Angeles International,0,406,406,8,8
KLGA,LaGuardia Airport,-3,332,332,16,16
KLGA,LaGuardia Airport,-2,191,191,9,9
KLGA,LaGuardia Airport,-1,171,171,4,4
KLGA,LaGuardia Airport,0,268,268,9,9
KMCO,Orlando International,-3,389,389,16,16
KMCO,Orlando International,-2,287,287,22,22
KMCO,Orlando International,-1,266,266,8,8
KMCO,Orlando International,0,327,327,5,5
KMDW,Chicago Midway,-3,144,144,5,5
KMDW,Chicago Midway,-2,74,74,0,0
KMDW,Chicago Midway,-1,58,58,1,1
KMDW,Chicago Midway,0,76,76,0,0
KMEM,Memphis International,-3,28,28,0,0
KMEM,Memphis International,-2,50,50,2,2
KMEM,Memphis International,-1,29,29,0,0
KMEM,Memphis International,0,19,19,0,0
KMIA,Miami International,-3,360,360,3,3
KMIA,Miami International,-2,252,252,8,8
KMIA,Miami International,-1,221,221,10,10
KMIA,Miami International,0,203,203,1,1
KMSP,Minneapolis/St. Paul International,-3,282,282,9,9
KMSP,Minneapolis/St. Paul International,-2,201,201,6,6
KMSP,Minneapolis/St. Paul International,-1,152,152,2,2
KMSP,Minneapolis/St. Paul International,0,153,153,5,5
KOAK,Oakland International,-3,102,102,0,0
KOAK,Oakland International,-2,71,71,0,0
KOAK,Oakland International,-1,59,59,0,0
KOAK,Oakland International,0,67,67,0,0
KONT,Ontario International,-3,55,55,0,0
KONT,Ontario International,-2,47,47,3,3
KONT,Ontario International,-1,47,47,3,3
KONT,Ontario International,0,41,41,1,1
KORD,Chicago O'Hare International,-3,557,557,16,16
KORD,Chicago O'Hare International,-2,489,489,19,19
KORD,Chicago O'Hare International,-1,433,433,6,6
KORD,Chicago O'Hare International,0,284,284,14,14
KPDX,Portland International,-3,133,133,2,2
KPDX,Portland International,-2,159,159,2,2
KPDX,Portland International,-1,130,130,0,0
KPDX,Portland International,0,105,105,0,0
KPHL,Philadelphia International,-3,215,215,10,10
KPHL,Philadelphia International,-2,190,190,7,7
KPHL,Philadelphia International,-1,143,143,10,10
KPHL,Philadelphia International,0,176,176,3,3
KPHX,Phoenix Sky Harbor International,-3,419,419,14,14
KPHX,Phoenix Sky Harbor International,-2,327,327,12,12
KPHX,Phoenix Sky Harbor International,-1,258,258,8,8
KPHX,Phoenix Sky Harbor International,0,227,227,4,4
KSAN,San Diego International,-3,214,214,7,7
KSAN,San Diego International,-2,213,213,7,7
KSAN,San Diego International,-1,204,204,3,3
KSAN,San Diego International,0,294,294,5,5
KSDF,Louisville International,-3,26,26,3,3
KSDF,Louisville International,-2,23,23,1,1
KSDF,Louisville International,-1,23,23,1,1
KSDF,Louisville International,0,25,25,1,1
