icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,24960,6408,938,374
,All,-2,21061,3612,790,134
,All,-1,25342,5308,1102,171
,All,0,29869,6812,1216,212
PANC,Anchorage International,-3,94,94,15,15
PANC,Anchorage International,-2,94,94,10,10
PANC,Anchorage International,-1,120,120,3,3
PANC,Anchorage International,0,74,74,6,6
KATL,Hartsfield-Jackson Atlanta International,-3,386,386,46,46
KATL,Hartsfield-Jackson Atlanta International,-2,206,206,21,21
KATL,Hartsfield-Jackson Atlanta International,-1,283,283,14,14
KATL,Hartsfield-Jackson Atlanta International,0,375,375,12,12
KBOS,Boston Logan International,-3,246,246,26,26
KBOS,Boston Logan International,-2,104,104,6,6
KBOS,Boston Logan International,-1,167,167,4,4
KBOS,Boston Logan International,0,236,236,4,4
KBWI,Baltimore-Washington International Marshall,-3,99,99,4,4
KBWI,Baltimore-Washington International Marshall,-2,39,39,1,1
KBWI,Baltimore-Washington International Marshall,-1,81,81,0,0
KBWI,Baltimore-Washington International Marshall,0,106,106,1,1
KCLT,Charlotte Douglas International,-3,254,254,10,10
KCLT,Charlotte Douglas International,-2,116,116,0,0
KCLT,Charlotte Douglas International,-1,127,127,1,1
KCLT,Charlotte Douglas International,0,367,367,1,1
KCVG,Cincinnati/Northern Kentucky International,-3,99,99,5,5
KCVG,Cincinnati/Northern Kentucky International,-2,34,34,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,27,27,1,1
KCVG,Cincinnati/Northern Kentucky International,0,69,69,0,0
KDAL,Dallas Love Field,-3,39,39,0,0
KDAL,Dallas Love Field,-2,32,32,0,0
KDAL,Dallas Love Field,-1,59,59,0,0
KDAL,Dallas Love Field,0,78,78,0,0
KDCA,Reagan National,-3,294,294,14,14
KDCA,Reagan National,-2,158,158,3,3
KDCA,Reagan National,-1,199,199,1,1
KDCA,Reagan National,0,192,192,1,1
KDEN,Denver International,-3,196,196,3,3
KDEN,Denver International,-2,102,102,5,5
KDEN,Denver International,-1,501,501,19,19
KDEN,Denver International,0,329,329,17,17
KDFW,Dallas-Fort Worth International,-3,369,369,10,10
KDFW,Dallas-Fort Worth International,-2,242,242,2,2
KDFW,Dallas-Fort Worth International,-1,433,433,4,4
KDFW,Dallas-Fort Worth International,0,567,567,11,11
KDTW,Detroit Metropolitan Wayne County,-3,318,318,22,22
KDTW,Detroit Metropolitan Wayne County,-2,96,96,4,4
KDTW,Detroit Metropolitan Wayne County,-1,67,67,1,1
KDTW,Detroit Metropolitan Wayne County,0,142,142,7,7
KEWR,Newark Liberty International,-3,452,452,16,16
KEWR,Newark Liberty International,-2,175,175,7,7
KEWR,Newark Liberty International,-1,271,271,4,4
KEWR,Newark Liberty International,0,299,299,4,4
KFLL,Fort Lauderdale-Hollywood International,-3,268,268,14,14
KFLL,Fort Lauderdale-Hollywood International,-2,112,112,0,0
KFLL,Fort Lauderdale-Hollywood International,-1,129,129,0,0
KFLL,Fort Lauderdale-Hollywood International,0,246,246,1,1
PHNL,Honolulu International,-3,146,146,4,4
PHNL,Honolulu International,-2,150,150,3,3
PHNL,Honolulu International,-1,198,198,3,3
PHNL,Honolulu International,0,208,208,1,1
KHOU,Houston Hobby,-3,37,37,0,0
KHOU,Houston Hobby,-2,19,19,0,0
KHOU,Houston Hobby,-1,41,41,0,0
KHOU,Houston Hobby,0,52,52,1,1
KIAD,Washington Dulles International,-3,171,171,10,10
KIAD,Washington Dulles International,-2,102,102,5,5
KIAD,Washington Dulles International,-1,96,96,8,8
KIAD,Washington Dulles International,0,179,179,2,2
KIAH,George Bush Houston Intercontinental,-3,189,189,5,5
KIAH,George Bush Houston Intercontinental,-2,119,119,3,3
KIAH,George Bush Houston Intercontinental,-1,226,226,10,10
KIAH,George Bush Houston Intercontinental,0,225,225,4,4
KIND,Indianapolis International,-3,74,74,3,3
KIND,Indianapolis International,-2,24,24,2,2
KIND,Indianapolis International,-1,22,22,0,0
KIND,Indianapolis International,0,52,52,0,0
KJFK,John F. Kennedy International,-3,585,585,73,73
KJFK,John F. Kennedy International,-2,310,310,11,11
KJFK,John F. Kennedy International,-1,318,318,4,4
KJFK,John F. Kennedy International,0,439,439,14,14
KLAS,Las Vegas Reid International,-3,123,123,1,1
KLAS,Las Vegas Reid International,-2,80,80,3,3
KLAS,Las Vegas Reid International,-1,199,199,3,3
KLAS,Las Vegas Reid International,0,146,146,6,6
KLAX,Los Angeles International,-3,272,272,10,10
KLAX,Los Angeles International,-2,240,240,8,8
KLAX,Los Angeles International,-1,319,319,7,7
KLAX,Los Angeles International,0,277,277,7,7
KLGA,LaGuardia Airport,-3,411,411,60,60
KLGA,LaGuardia Airport,-2,156,156,0,0
KLGA,LaGuardia Airport,-1,149,149,4,4
KLGA,LaGuardia Airport,0,303,303,4,4
KMCO,Orlando International,-3,259,259,15,15
KMCO,Orlando International,-2,107,107,3,3
KMCO,Orlando International,-1,182,182,5,5
KMCO,Orlando International,0,314,314,1,1
KMDW,Chicago Midway,-3,51,51,3,3
KMDW,Chicago Midway,-2,41,41,0,0
KMDW,Chicago Midway,-1,64,64,1,1
KMDW,Chicago Midway,0,76,76,1,1
KMEM,Memphis International,-3,27,27,1,1
KMEM,Memphis International,-2,12,12,0,0
KMEM,Memphis International,-1,23,23,0,0
KMEM,Memphis International,0,46,46,0,0
KMIA,Miami International,-3,243,243,6,6
KMIA,Miami International,-2,157,157,0,0
KMIA,Miami International,-1,227,227,1,1
KMIA,Miami International,0,244,244,4,4
KMSP,Minneapolis/St. Paul International,-3,132,132,5,5
KMSP,Minneapolis/St. Paul International,-2,71,71,4,4
KMSP,Minneapolis/St. Paul International,-1,87,87,3,3
KMSP,Minneapolis/St. Paul International,0,379,379,41,41
KOAK,Oakland International,-3,25,25,2,2
KOAK,Oakland International,-2,27,27,4,4
KOAK,Oakland International,-1,69,69,2,2
KOAK,Oakland International,0,47,47,2,2
KONT,Ontario International,-3,16,16,4,4
KONT,Ontario International,-2,22,22,2,2
KONT,Ontario International,-1,34,34,1,1
KONT,Ontario International,0,27,27,2,2
KORD,Chicago O'Hare International,-3,621,621,37,37
KORD,Chicago O'Hare International,-2,279,279,4,4
KORD,Chicago O'Hare International,-1,397,397,3,3
KORD,Chicago O'Hare International,0,693,693,15,15
KPDX,Portland International,-3,84,84,7,7
KPDX,Portland International,-2,64,64,3,3
KPDX,Portland International,-1,105,105,4,4
KPDX,Portland International,0,105,105,1,1
KPHL,Philadelphia International,-3,221,221,2,2
KPHL,Philadelphia International,-2,90,90,4,4
KPHL,Philadelphia International,-1,111,111,3,3
KPHL,Philadelphia International,0,215,215,5,5
KPHX,Phoenix Sky Harbor International,-3,170,170,0,0
KPHX,Phoenix Sky Harbor International,-2,85,85,0,0
KPHX,Phoenix Sky Harbor International,-1,194,194,4,4
KPHX,Phoenix Sky Harbor International,0,206,206,5,5
KSAN,San Diego International,-3,133,133,10,10
KSAN,San Diego International,-2,85,85,7,7
KSAN,San Diego International,-1,181,181,11,11
KSAN,San Diego International,0,103,103,5,5
KSDF,Louisville International,-3,41,41,2,2
KSDF,Louisville International,-2,11,11,0,0
KSDF,Louisville International,-1,17,17,0,0
KSDF,Louisville International,0,28,28,2,2
KSEA,Seattle-Tacoma International,-3,338,338,16,16
KSEA,Seattle-Tacoma International,-2,273,273,10,10
KSEA,Seattle-Tacoma International,-1,282,282,13,13
KSEA,Seattle-Tacoma International,0,344,344,15,15
KSFO,San Francisco International,-3,208,208,5,5
KSFO,San Francisco International,-2,144,144,6,6
KSFO,San Francisco International,-1,266,266,6,6
KSFO,San Francisco International,0,229,229,6,6
KSLC,Salt Lake City International,-3,68,68,1,1
