icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KONT,Ontario International,-1,51,51,2,2
KONT,Ontario International,0,40,40,0,0
KORD,Chicago O'Hare International,-3,246,246,5,5
KORD,Chicago O'Hare International,-2,276,276,0,0
KORD,Chicago O'Hare International,-1,809,809,79,79
KORD,Chicago O'Hare International,0,624,624,51,51
KPDX,Portland International,-3,108,108,3,3
KPDX,Portland International,-2,79,79,4,4
KPDX,Portland International,-1,138,138,11,11
KPDX,Portland International,0,77,77,5,5
KPHL,Philadelphia International,-3,63,63,0,0
KPHL,Philadelphia International,-2,49,49,1,1
KPHL,Philadelphia International,-1,280,280,155,155
KPHL,Philadelphia International,0,301,301,28,28
KPHX,Phoenix Sky Harbor International,-3,199,199,8,8
KPHX,Phoenix Sky Harbor International,-2,148,148,2,2
KPHX,Phoenix Sky Harbor International,-1,397,397,20,20
KPHX,Phoenix Sky Harbor International,0,298,298,13,13
KSAN,San Diego International,-3,270,270,7,7
KSAN,San Diego International,-2,98,98,9,9
KSAN,San Diego International,-1,224,224,20,20
KSAN,San Diego International,0,158,158,9,9
KSDF,Louisville International,-3,11,11,1,1
KSDF,Louisville International,-2,16,16,1,1
KSDF,Louisville International,-1,41,41,8,8
KSDF,Louisville International,0,41,41,2,2
KSEA,Seattle-Tacoma International,-3,273,273,6,6
KSEA,Seattle-Tacoma International,-2,202,202,13,13
KSEA,Seattle-Tacoma International,-1,361,361,32,32
KSEA,Seattle-Tacoma International,0,207,207,24,24
KSFO,San Francisco International,-3,347,347,5,5
KSFO,San Francisco International,-2,530,530,15,15
KSFO,San Francisco International,-1,669,669,38,38
KSFO,San Francisco International,0,230,230,11,11
KSLC,Salt Lake City International,-3,63,63,5,5
KSLC,Salt Lake City International,-2,70,70,7,7
KSLC,Salt Lake City International,-1,175,175,18,18
KSLC,Salt Lake City International,0,170,170,16,16
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,42,42,1,1
KTPA,Tampa International,-2,77,77,6,6
KTPA,Tampa International,-1,282,282,39,39
KTPA,Tampa International,0,240,240,34,34
