icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,22699,3709,1351,138
,All,-2,22926,3069,1597,166
,All,-1,25172,4854,763,99
,All,0,22485,3534,895,85
PANC,Anchorage International,-3,126,126,19,19
PANC,Anchorage International,-2,89,89,11,11
PANC,Anchorage International,-1,96,96,12,12
PANC,Anchorage International,0,71,71,15,15
KATL,Hartsfield-Jackson Atlanta International,-3,306,306,15,15
KATL,Hartsfield-Jackson Atlanta International,-2,147,147,9,9
KATL,Hartsfield-Jackson Atlanta International,-1,236,236,10,10
KATL,Hartsfield-Jackson Atlanta International,0,224,224,4,4
KBOS,Boston Logan International,-3,154,154,4,4
KBOS,Boston Logan International,-2,157,157,33,33
KBOS,Boston Logan International,-1,109,109,0,0
KBOS,Boston Logan International,0,100,100,4,4
KBWI,Baltimore-Washington International Marshall,-3,50,50,1,1
KBWI,Baltimore-Washington International Marshall,-2,38,38,0,0
KBWI,Baltimore-Washington International Marshall,-1,46,46,0,0
KBWI,Baltimore-Washington International Marshall,0,32,32,0,0
KCLT,Charlotte Douglas International,-3,114,114,2,2
KCLT,Charlotte Douglas International,-2,84,84,5,5
KCLT,Charlotte Douglas International,-1,120,120,1,1
KCLT,Charlotte Douglas International,0,165,165,0,0
KCVG,Cincinnati/Northern Kentucky International,-3,21,21,1,1
KCVG,Cincinnati/Northern Kentucky International,-2,14,14,3,3
KCVG,Cincinnati/Northern Kentucky International,-1,24,24,0,0
KCVG,Cincinnati/Northern Kentucky International,0,13,13,0,0
KDAL,Dallas Love Field,-3,14,14,0,0
KDAL,Dallas Love Field,-2,22,22,0,0
KDAL,Dallas Love Field,-1,65,65,1,1
KDAL,Dallas Love Field,0,68,68,0,0
KDCA,Reagan National,-3,145,145,1,1
KDCA,Reagan National,-2,79,79,1,1
KDCA,Reagan National,-1,99,99,1,1
KDCA,Reagan National,0,147,147,2,2
KDEN,Denver International,-3,155,155,2,2
KDEN,Denver International,-2,119,119,6,6
KDEN,Denver International,-1,791,791,5,5
KDEN,Denver International,0,249,249,4,4
KDFW,Dallas-Fort Worth International,-3,226,226,3,3
KDFW,Dallas-Fort Worth International,-2,224,224,5,5
KDFW,Dallas-Fort Worth International,-1,331,331,4,4
KDFW,Dallas-Fort Worth International,0,370,370,5,5
KDTW,Detroit Metropolitan Wayne County,-3,100,100,11,11
KDTW,Detroit Metropolitan Wayne County,-2,80,80,8,8
KDTW,Detroit Metropolitan Wayne County,-1,103,103,7,7
KDTW,Detroit Metropolitan Wayne County,0,81,81,2,2
KEWR,Newark Liberty International,-3,131,131,4,4
KEWR,Newark Liberty International,-2,98,98,4,4
KEWR,Newark Liberty International,-1,99,99,6,6
KEWR,Newark Liberty International,0,112,112,4,4
KFLL,Fort Lauderdale-Hollywood International,-3,159,159,14,14
KFLL,Fort Lauderdale-Hollywood International,-2,100,100,6,6
KFLL,Fort Lauderdale-Hollywood International,-1,148,148,1,1
KFLL,Fort Lauderdale-Hollywood International,0,117,117,0,0
PHNL,Honolulu International,-3,105,105,0,0
PHNL,Honolulu International,-2,74,74,1,1
PHNL,Honolulu International,-1,83,83,0,0
PHNL,Honolulu International,0,51,51,2,2
KHOU,Houston Hobby,-3,15,15,0,0
KHOU,Houston Hobby,-2,24,24,0,0
KHOU,Houston Hobby,-1,41,41,0,0
KHOU,Houston Hobby,0,45,45,0,0
KIAD,Washington Dulles International,-3,80,80,3,3
KIAD,Washington Dulles International,-2,84,84,2,2
KIAD,Washington Dulles International,-1,77,77,0,0
