icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KPHL,Philadelphia International,-1,132,132,5,5
KPHL,Philadelphia International,0,119,119,1,1
KPHX,Phoenix Sky Harbor International,-3,216,216,11,11
KPHX,Phoenix Sky Harbor International,-2,123,123,2,2
KPHX,Phoenix Sky Harbor International,-1,152,152,0,0
KPHX,Phoenix Sky Harbor International,0,189,189,0,0
KSAN,San Diego International,-3,107,107,1,1
KSAN,San Diego International,-2,42,42,2,2
KSAN,San Diego International,-1,80,80,5,5
KSAN,San Diego International,0,84,84,1,1
KSDF,Louisville International,-3,52,52,0,0
KSDF,Louisville International,-2,25,25,0,0
KSDF,Louisville International,-1,41,41,0,0
KSDF,Louisville International,0,46,46,0,0
KSEA,Seattle-Tacoma International,-3,307,307,24,24
KSEA,Seattle-Tacoma International,-2,181,181,6,6
KSEA,Seattle-Tacoma International,-1,356,356,8,8
KSEA,Seattle-Tacoma International,0,166,166,5,5
KSFO,San Francisco International,-3,189,189,9,9
KSFO,San Francisco International,-2,92,92,8,8
KSFO,San Francisco International,-1,131,131,13,13
KSFO,San Francisco International,0,130,130,4,4
KSLC,Salt Lake City International,-3,89,89,18,18
KSLC,Salt Lake City International,-2,81,81,2,2
KSLC,Salt Lake City International,-1,60,60,2,2
KSLC,Salt Lake City International,0,76,76,2,2
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,139,139,7,7
KTPA,Tampa International,-2,53,53,3,3
KTPA,Tampa International,-1,118,118,2,2
KTPA,Tampa International,0,187,187,0,0
