icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,21094,5468,703,108
,All,-2,24289,6667,962,123
,All,-1,21746,1865,647,60
,All,0,24008,3830,918,98
PANC,Anchorage International,-3,79,79,0,0
PANC,Anchorage International,-2,75,75,1,1
PANC,Anchorage International,-1,51,51,0,0
PANC,Anchorage International,0,55,55,1,1
KATL,Hartsfield-Jackson Atlanta International,-3,928,928,8,8
KATL,Hartsfield-Jackson Atlanta International,-2,294,294,2,2
KATL,Hartsfield-Jackson Atlanta International,-1,130,130,7,7
KATL,Hartsfield-Jackson Atlanta International,0,165,165,3,3
KBOS,Boston Logan International,-3,161,161,2,2
KBOS,Boston Logan International,-2,198,198,9,9
KBOS,Boston Logan International,-1,45,45,3,3
KBOS,Boston Logan International,0,148,148,1,1
KBWI,Baltimore-Washington International Marshall,-3,100,100,1,1
KBWI,Baltimore-Washington International Marshall,-2,86,86,0,0
KBWI,Baltimore-Washington International Marshall,-1,16,16,0,0
KBWI,Baltimore-Washington International Marshall,0,76,76,1,1
KCLT,Charlotte Douglas International,-3,234,234,0,0
KCLT,Charlotte Douglas International,-2,190,190,0,0
KCLT,Charlotte Douglas International,-1,39,39,0,0
KCLT,Charlotte Douglas International,0,280,280,13,13
KCVG,Cincinnati/Northern Kentucky International,-3,53,53,1,1
KCVG,Cincinnati/Northern Kentucky International,-2,70,70,2,2
KCVG,Cincinnati/Northern Kentucky International,-1,16,16,1,1
KCVG,Cincinnati/Northern Kentucky International,0,33,33,1,1
KDAL,Dallas Love Field,-3,68,68,0,0
KDAL,Dallas Love Field,-2,66,66,0,0
KDAL,Dallas Love Field,-1,13,13,0,0
KDAL,Dallas Love Field,0,48,48,0,0
KDCA,Reagan National,-3,311,311,0,0
KDCA,Reagan National,-2,336,336,4,4
KDCA,Reagan National,-1,42,42,1,1
KDCA,Reagan National,0,144,144,1,1
KDEN,Denver International,-3,261,261,0,0
KDEN,Denver International,-2,267,267,9,9
KDEN,Denver International,-1,86,86,5,5
KDEN,Denver International,0,226,226,3,3
KDFW,Dallas-Fort Worth International,-3,473,473,6,6
KDFW,Dallas-Fort Worth International,-2,423,423,2,2
KDFW,Dallas-Fort Worth International,-1,75,75,2,2
KDFW,Dallas-Fort Worth International,0,502,502,3,3
KDTW,Detroit Metropolitan Wayne County,-3,132,132,0,0
KDTW,Detroit Metropolitan Wayne County,-2,253,253,4,4
KDTW,Detroit Metropolitan Wayne County,-1,48,48,3,3
KDTW,Detroit Metropolitan Wayne County,0,71,71,1,1
KEWR,Newark Liberty International,-3,139,139,6,6
KEWR,Newark Liberty International,-2,210,210,6,6
KEWR,Newark Liberty International,-1,75,75,8,8
KEWR,Newark Liberty International,0,150,150,1,1
KFLL,Fort Lauderdale-Hollywood International,-3,116,116,1,1
KFLL,Fort Lauderdale-Hollywood International,-2,188,188,0,0
KFLL,Fort Lauderdale-Hollywood International,-1,76,76,0,0
KFLL,Fort Lauderdale-Hollywood International,0,120,120,3,3
PHNL,Honolulu International,-3,69,69,2,2
PHNL,Honolulu International,-2,71,71,1,1
PHNL,Honolulu International,-1,55,55,3,3
PHNL,Honolulu International,0,39,39,1,1
KHOU,Houston Hobby,-3,48,48,0,0
KHOU,Houston Hobby,-2,36,36,0,0
KHOU,Houston Hobby,-1,5,5,0,0
KHOU,Houston Hobby,0,25,25,0,0
KIAD,Washington Dulles International,-3,124,124,7,7
KIAD,Washington Dulles International,-2,126,126,5,5
KIAD,Washington Dulles International,-1,64,64,2,2
KIAD,Washington Dulles International,0,128,128,4,4
KIAH,George Bush Houston Intercontinental,-3,215,215,8,8
KIAH,George Bush Houston Intercontinental,-2,247,247,4,4
KIAH,George Bush Houston Intercontinental,-1,60,60,3,3
KIAH,George Bush Houston Intercontinental,0,138,138,6,6
KIND,Indianapolis International,-3,37,37,0,0
KIND,Indianapolis International,-2,83,83,0,0
KIND,Indianapolis International,-1,11,11,0,0
KIND,Indianapolis International,0,30,30,2,2
KJFK,John F. Kennedy International,-3,193,193,4,4
KJFK,John F. Kennedy International,-2,309,309,5,5
KJFK,John F. Kennedy International,-1,120,120,5,5
KJFK,John F. Kennedy International,0,150,150,4,4
KLAS,Las Vegas Reid International,-3,129,129,1,1
KLAS,Las Vegas Reid International,-2,236,236,5,5
KLAS,Las Vegas Reid International,-1,66,66,0,0
KLAS,Las Vegas Reid International,0,121,121,1,1
KLAX,Los Angeles International,-3,211,211,4,4
KLAX,Los Angeles International,-2,256,256,3,3
KLAX,Los Angeles International,-1,116,116,3,3
KLAX,Los Angeles International,0,207,207,3,3
KLGA,LaGuardia Airport,-3,188,188,1,1
KLGA,LaGuardia Airport,-2,245,245,3,3
KLGA,LaGuardia Airport,-1,43,43,2,2
KLGA,LaGuardia Airport,0,91,91,6,6
