icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,24579,6516,1932,1503
,All,-2,24199,5777,761,297
,All,-1,19841,2583,476,84
,All,0,8364,523,167,15
PANC,Anchorage International,-3,68,68,5,5
PANC,Anchorage International,-2,68,68,10,10
PANC,Anchorage International,-1,58,58,12,12
PANC,Anchorage International,0,18,18,0,0
KATL,Hartsfield-Jackson Atlanta International,-3,599,599,112,112
KATL,Hartsfield-Jackson Atlanta International,-2,337,337,19,19
KATL,Hartsfield-Jackson Atlanta International,-1,143,143,3,3
KATL,Hartsfield-Jackson Atlanta International,0,13,13,0,0
KBOS,Boston Logan International,-3,208,208,50,50
KBOS,Boston Logan International,-2,167,167,1,1
KBOS,Boston Logan International,-1,59,59,1,1
KBOS,Boston Logan International,0,15,15,0,0
KBWI,Baltimore-Washington International Marshall,-3,107,107,26,26
KBWI,Baltimore-Washington International Marshall,-2,134,134,3,3
KBWI,Baltimore-Washington International Marshall,-1,85,85,2,2
KBWI,Baltimore-Washington International Marshall,0,6,6,0,0
KCLT,Charlotte Douglas International,-3,350,350,859,859
KCLT,Charlotte Douglas International,-2,554,554,106,106
KCLT,Charlotte Douglas International,-1,127,127,11,11
KCLT,Charlotte Douglas International,0,4,4,1,1
KCVG,Cincinnati/Northern Kentucky International,-3,70,70,13,13
KCVG,Cincinnati/Northern Kentucky International,-2,72,72,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,30,30,0,0
KCVG,Cincinnati/Northern Kentucky International,0,0,0,0,0
KDAL,Dallas Love Field,-3,100,100,3,3
KDAL,Dallas Love Field,-2,25,25,0,0
KDAL,Dallas Love Field,-1,28,28,1,1
KDAL,Dallas Love Field,0,6,6,0,0
KDCA,Reagan National,-3,432,432,64,64
KDCA,Reagan National,-2,282,282,36,36
KDCA,Reagan National,-1,122,122,5,5
KDCA,Reagan National,0,6,6,1,1
KDEN,Denver International,-3,235,235,12,12
KDEN,Denver International,-2,209,209,4,4
KDEN,Denver International,-1,134,134,1,1
KDEN,Denver International,0,24,24,0,0
KDFW,Dallas-Fort Worth International,-3,478,478,49,49
KDFW,Dallas-Fort Worth International,-2,413,413,22,22
KDFW,Dallas-Fort Worth International,-1,186,186,8,8
KDFW,Dallas-Fort Worth International,0,14,14,0,0
KDTW,Detroit Metropolitan Wayne County,-3,186,186,29,29
KDTW,Detroit Metropolitan Wayne County,-2,375,375,23,23
KDTW,Detroit Metropolitan Wayne County,-1,149,149,4,4
KDTW,Detroit Metropolitan Wayne County,0,11,11,0,0
KEWR,Newark Liberty International,-3,223,223,56,56
KEWR,Newark Liberty International,-2,196,196,7,7
KEWR,Newark Liberty International,-1,66,66,2,2
KEWR,Newark Liberty International,0,12,12,5,5
KFLL,Fort Lauderdale-Hollywood International,-3,317,317,53,53
KFLL,Fort Lauderdale-Hollywood International,-2,212,212,15,15
KFLL,Fort Lauderdale-Hollywood International,-1,49,49,0,0
KFLL,Fort Lauderdale-Hollywood International,0,3,3,0,0
PHNL,Honolulu International,-3,111,111,5,5
PHNL,Honolulu International,-2,135,135,1,1
PHNL,Honolulu International,-1,72,72,3,3
PHNL,Honolulu International,0,29,29,1,1
KHOU,Houston Hobby,-3,43,43,0,0
KHOU,Houston Hobby,-2,40,40,2,2
KHOU,Houston Hobby,-1,46,46,0,0
KHOU,Houston Hobby,0,5,5,0,0
KIAD,Washington Dulles International,-3,147,147,19,19
KIAD,Washington Dulles International,-2,110,110,1,1
KIAD,Washington Dulles International,-1,60,60,2,2
KIAD,Washington Dulles International,0,7,7,1,1
KIAH,George Bush Houston Intercontinental,-3,169,169,18,18
KIAH,George Bush Houston Intercontinental,-2,124,124,1,1
KIAH,George Bush Houston Intercontinental,-1,186,186,1,1
KIAH,George Bush Houston Intercontinental,0,9,9,0,0
KIND,Indianapolis International,-3,80,80,10,10
KIND,Indianapolis International,-2,72,72,0,0
KIND,Indianapolis International,-1,21,21,0,0
KIND,Indianapolis International,0,5,5,0,0
KJFK,John F. Kennedy International,-3,358,358,31,31
KJFK,John F. Kennedy International,-2,178,178,3,3
KJFK,John F. Kennedy International,-1,86,86,5,5
KJFK,John F. Kennedy International,0,20,20,2,2
KLAS,Las Vegas Reid International,-3,191,191,13,13
KLAS,Las Vegas Reid International,-2,130,130,3,3
KLAS,Las Vegas Reid International,-1,66,66,0,0
KLAS,Las Vegas Reid International,0,39,39,0,0
KLAX,Los Angeles International,-3,252,252,30,30
KLAX,Los Angeles International,-2,198,198,8,8
KLAX,Los Angeles International,-1,115,115,4,4
KLAX,Los Angeles International,0,61,61,1,1
KLGA,LaGuardia Airport,-3,279,279,53,53
KLGA,LaGuardia Airport,-2,192,192,5,5
KLGA,LaGuardia Airport,-1,68,68,4,4
KLGA,LaGuardia Airport,0,3,3,0,0
KMCO,Orlando International,-3,478,478,34,34
KMCO,Orlando International,-2,279,279,11,11
KMCO,Orlando International,-1,90,90,0,0
KMCO,Orlando International,0,16,16,1,1
KMDW,Chicago Midway,-3,88,88,6,6
KMDW,Chicago Midway,-2,83,83,0,0
KMDW,Chicago Midway,-1,30,30,1,1
KMDW,Chicago Midway,0,5,5,0,0
KMEM,Memphis International,-3,24,24,10,10
KMEM,Memphis International,-2,31,31,2,2
KMEM,Memphis International,-1,10,10,0,0
KMEM,Memphis International,0,1,1,0,0
KMIA,Miami International,-3,343,343,25,25
KMIA,Miami International,-2,243,243,2,2
KMIA,Miami International,-1,118,118,4,4
KMIA,Miami International,0,16,16,0,0
KMSP,Minneapolis/St. Paul International,-3,446,446,23,23
KMSP,Minneapolis/St. Paul International,-2,146,146,11,11
