icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KSAN,San Diego International,-1,48,48,36,36
KSAN,San Diego International,0,4,4,29,29
KSDF,Louisville International,-3,73,73,17,17
KSDF,Louisville International,-2,57,57,22,22
KSDF,Louisville International,-1,19,19,9,9
KSDF,Louisville International,0,0,0,7,7
KSEA,Seattle-Tacoma International,-3,217,217,70,70
KSEA,Seattle-Tacoma International,-2,227,227,57,57
KSEA,Seattle-Tacoma International,-1,88,88,55,55
KSEA,Seattle-Tacoma International,0,12,12,48,48
KSFO,San Francisco International,-3,286,286,51,51
KSFO,San Francisco International,-2,268,268,47,47
KSFO,San Francisco International,-1,99,99,59,59
KSFO,San Francisco International,0,18,18,45,45
KSLC,Salt Lake City International,-3,166,166,68,68
KSLC,Salt Lake City International,-2,133,133,48,48
KSLC,Salt Lake City International,-1,36,36,40,40
KSLC,Salt Lake City International,0,5,5,24,24
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,259,259,58,58
KTPA,Tampa International,-2,212,212,47,47
KTPA,Tampa International,-1,74,74,22,22
KTPA,Tampa International,0,2,2,17,17
