icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,27642,5347,781,154
,All,-2,23773,4820,920,210
,All,-1,24389,3973,913,181
,All,0,11704,525,227,38
PANC,Anchorage International,-3,71,71,4,4
PANC,Anchorage International,-2,68,68,1,1
PANC,Anchorage International,-1,64,64,2,2
PANC,Anchorage International,0,20,20,3,3
KATL,Hartsfield-Jackson Atlanta International,-3,267,267,5,5
KATL,Hartsfield-Jackson Atlanta International,-2,272,272,4,4
KATL,Hartsfield-Jackson Atlanta International,-1,188,188,7,7
KATL,Hartsfield-Jackson Atlanta International,0,29,29,2,2
KBOS,Boston Logan International,-3,376,376,4,4
KBOS,Boston Logan International,-2,449,449,92,92
KBOS,Boston Logan International,-1,197,197,12,12
KBOS,Boston Logan International,0,14,14,3,3
KBWI,Baltimore-Washington International Marshall,-3,97,97,2,2
KBWI,Baltimore-Washington International Marshall,-2,91,91,2,2
KBWI,Baltimore-Washington International Marshall,-1,57,57,0,0
KBWI,Baltimore-Washington International Marshall,0,10,10,0,0
KCLT,Charlotte Douglas International,-3,325,325,3,3
KCLT,Charlotte Douglas International,-2,221,221,3,3
KCLT,Charlotte Douglas International,-1,239,239,3,3
KCLT,Charlotte Douglas International,0,17,17,0,0
KCVG,Cincinnati/Northern Kentucky International,-3,74,74,1,1
KCVG,Cincinnati/Northern Kentucky International,-2,44,44,2,2
KCVG,Cincinnati/Northern Kentucky International,-1,37,37,2,2
KCVG,Cincinnati/Northern Kentucky International,0,2,2,0,0
KDAL,Dallas Love Field,-3,60,60,1,1
KDAL,Dallas Love Field,-2,13,13,0,0
KDAL,Dallas Love Field,-1,26,26,0,0
KDAL,Dallas Love Field,0,6,6,0,0
KDCA,Reagan National,-3,336,336,19,19
KDCA,Reagan National,-2,281,281,23,23
KDCA,Reagan National,-1,276,276,3,3
KDCA,Reagan National,0,7,7,0,0
KDEN,Denver International,-3,179,179,5,5
KDEN,Denver International,-2,136,136,4,4
KDEN,Denver International,-1,120,120,4,4
KDEN,Denver International,0,13,13,0,0
KDFW,Dallas-Fort Worth International,-3,251,251,5,5
KDFW,Dallas-Fort Worth International,-2,249,249,4,4
KDFW,Dallas-Fort Worth International,-1,338,338,5,5
KDFW,Dallas-Fort Worth International,0,18,18,1,1
KDTW,Detroit Metropolitan Wayne County,-3,397,397,9,9
KDTW,Detroit Metropolitan Wayne County,-2,175,175,8,8
KDTW,Detroit Metropolitan Wayne County,-1,109,109,9,9
KDTW,Detroit Metropolitan Wayne County,0,43,43,3,3
KEWR,Newark Liberty International,-3,179,179,13,13
KEWR,Newark Liberty International,-2,369,369,12,12
KEWR,Newark Liberty International,-1,208,208,17,17
KEWR,Newark Liberty International,0,15,15,4,4
KFLL,Fort Lauderdale-Hollywood International,-3,219,219,7,7
KFLL,Fort Lauderdale-Hollywood International,-2,198,198,11,11
KFLL,Fort Lauderdale-Hollywood International,-1,148,148,21,21
KFLL,Fort Lauderdale-Hollywood International,0,11,11,4,4
PHNL,Honolulu International,-3,139,139,7,7
PHNL,Honolulu International,-2,146,146,3,3
PHNL,Honolulu International,-1,124,124,11,11
PHNL,Honolulu International,0,26,26,6,6
KHOU,Houston Hobby,-3,29,29,0,0
KHOU,Houston Hobby,-2,22,22,1,1
KHOU,Houston Hobby,-1,21,21,0,0
KHOU,Houston Hobby,0,3,3,0,0
KIAD,Washington Dulles International,-3,196,196,5,5
KIAD,Washington Dulles International,-2,268,268,2,2
KIAD,Washington Dulles International,-1,83,83,7,7
KIAD,Washington Dulles International,0,10,10,2,2
KIAH,George Bush Houston Intercontinental,-3,120,120,6,6
KIAH,George Bush Houston Intercontinental,-2,110,110,3,3
KIAH,George Bush Houston Intercontinental,-1,134,134,11,11
KIAH,George Bush Houston Intercontinental,0,14,14,1,1
KIND,Indianapolis International,-3,61,61,4,4
KIND,Indianapolis International,-2,39,39,3,3
KIND,Indianapolis International,-1,30,30,4,4
KIND,Indianapolis International,0,1,1,0,0
KJFK,John F. Kennedy International,-3,207,207,6,6
KJFK,John F. Kennedy International,-2,320,320,16,16
KJFK,John F. Kennedy International,-1,271,271,11,11
KJFK,John F. Kennedy International,0,14,14,2,2
KLAS,Las Vegas Reid International,-3,130,130,8,8
KLAS,Las Vegas Reid International,-2,72,72,4,4
KLAS,Las Vegas Reid International,-1,94,94,4,4
KLAS,Las Vegas Reid International,0,18,18,0,0
KLAX,Los Angeles International,-3,251,251,10,10
KLAX,Los Angeles International,-2,219,219,7,7
KLAX,Los Angeles International,-1,202,202,6,6
KLAX,Los Angeles International,0,33,33,1,1
KLGA,LaGuardia Airport,-3,177,177,9,9
KLGA,LaGuardia Airport,-2,109,109,10,10
KLGA,LaGuardia Airport,-1,223,223,15,15
KLGA,LaGuardia Airport,0,17,17,3,3
KMCO,Orlando International,-3,238,238,12,12
KMCO,Orlando International,-2,257,257,11,11
KMCO,Orlando International,-1,210,210,20,20
KMCO,Orlando International,0,15,15,2,2
KMDW,Chicago Midway,-3,54,54,0,0
KMDW,Chicago Midway,-2,41,41,0,0
KMDW,Chicago Midway,-1,19,19,0,0
KMDW,Chicago Midway,0,4,4,0,0
KMEM,Memphis International,-3,23,23,0,0
KMEM,Memphis International,-2,11,11,0,0
KMEM,Memphis International,-1,22,22,0,0
KMEM,Memphis International,0,1,1,0,0
KMIA,Miami International,-3,293,293,1,1
KMIA,Miami International,-2,298,298,6,6
KMIA,Miami International,-1,171,171,6,6
KMIA,Miami International,0,15,15,0,0
KMSP,Minneapolis/St. Paul International,-3,142,142,4,4
KMSP,Minneapolis/St. Paul International,-2,98,98,1,1
KMSP,Minneapolis/St. Paul International,-1,56,56,5,5
KMSP,Minneapolis/St. Paul International,0,1,1,1,1
KOAK,Oakland International,-3,15,15,0,0
KOAK,Oakland International,-2,9,9,0,0
KOAK,Oakland International,-1,25,25,0,0
KOAK,Oakland International,0,0,0,0,0
KONT,Ontario International,-3,17,17,0,0
KONT,Ontario International,-2,6,6,0,0
KONT,Ontario International,-1,8,8,0,0
KONT,Ontario International,0,0,0,0,0
KORD,Chicago O'Hare International,-3,560,560,9,9
KORD,Chicago O'Hare International,-2,381,381,7,7
KORD,Chicago O'Hare International,-1,383,383,7,7
KORD,Chicago O'Hare International,0,46,46,1,1
KPDX,Portland International,-3,54,54,1,1
KPDX,Portland International,-2,46,46,2,2
KPDX,Portland International,-1,38,38,3,3
KPDX,Portland International,0,3,3,1,1
KPHL,Philadelphia International,-3,202,202,0,0
KPHL,Philadelphia International,-2,245,245,7,7
KPHL,Philadelphia International,-1,158,158,6,6
KPHL,Philadelphia International,0,13,13,0,0
KPHX,Phoenix Sky Harbor International,-3,184,184,2,2
KPHX,Phoenix Sky Harbor International,-2,120,120,0,0
KPHX,Phoenix Sky Harbor International,-1,152,152,4,4
KPHX,Phoenix Sky Harbor International,0,18,18,1,1
KSAN,San Diego International,-3,62,62,0,0
KSAN,San Diego International,-2,53,53,1,1
KSAN,San Diego International,-1,74,74,7,7
KSAN,San Diego International,0,13,13,0,0
KSDF,Louisville International,-3,28,28,0,0
KSDF,Louisville International,-2,17,17,2,2
KSDF,Louisville International,-1,15,15,0,0
KSDF,Louisville International,0,3,3,0,0
KSEA,Seattle-Tacoma International,-3,144,144,12,12
KSEA,Seattle-Tacoma International,-2,149,149,5,5
KSEA,Seattle-Tacoma International,-1,127,127,4,4
KSEA,Seattle-Tacoma International,0,22,22,2,2
KSFO,San Francisco International,-3,127,127,6,6
KSFO,San Francisco International,-2,154,154,3,3
KSFO,San Francisco International,-1,173,173,3,3
KSFO,San Francisco International,0,15,15,0,0
KSLC,Salt Lake City International,-3,69,69,3,3
KSLC,Salt Lake City International,-2,75,75,1,1
KSLC,Salt Lake City International,-1,38,38,0,0
KSLC,Salt Lake City International,0,6,6,0,0
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,84,84,3,3
KTPA,Tampa International,-2,83,83,5,5
KTPA,Tampa International,-1,58,58,3,3
KTPA,Tampa International,0,4,4,0,0
