icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,18888,3556,950,121
,All,-2,19920,3401,719,108
,All,-1,20948,3869,594,122
,All,0,16806,2316,940,528
PANC,Anchorage International,-3,52,52,14,14
PANC,Anchorage International,-2,69,69,6,6
PANC,Anchorage International,-1,68,68,13,13
PANC,Anchorage International,0,41,41,11,11
KATL,Hartsfield-Jackson Atlanta International,-3,205,205,6,6
KATL,Hartsfield-Jackson Atlanta International,-2,215,215,6,6
KATL,Hartsfield-Jackson Atlanta International,-1,271,271,7,7
KATL,Hartsfield-Jackson Atlanta International,0,106,106,27,27
KBOS,Boston Logan International,-3,101,101,4,4
KBOS,Boston Logan International,-2,105,105,5,5
KBOS,Boston Logan International,-1,125,125,5,5
KBOS,Boston Logan International,0,57,57,15,15
KBWI,Baltimore-Washington International Marshall,-3,47,47,0,0
KBWI,Baltimore-Washington International Marshall,-2,26,26,0,0
KBWI,Baltimore-Washington International Marshall,-1,29,29,0,0
KBWI,Baltimore-Washington International Marshall,0,28,28,2,2
KCLT,Charlotte Douglas International,-3,106,106,0,0
KCLT,Charlotte Douglas International,-2,99,99,3,3
KCLT,Charlotte Douglas International,-1,145,145,1,1
KCLT,Charlotte Douglas International,0,58,58,7,7
KCVG,Cincinnati/Northern Kentucky International,-3,35,35,1,1
KCVG,Cincinnati/Northern Kentucky International,-2,32,32,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,45,45,0,0
KCVG,Cincinnati/Northern Kentucky International,0,32,32,4,4
KDAL,Dallas Love Field,-3,15,15,0,0
KDAL,Dallas Love Field,-2,16,16,1,1
KDAL,Dallas Love Field,-1,27,27,0,0
KDAL,Dallas Love Field,0,8,8,42,42
KDCA,Reagan National,-3,159,159,4,4
KDCA,Reagan National,-2,151,151,4,4
KDCA,Reagan National,-1,148,148,3,3
KDCA,Reagan National,0,69,69,14,14
KDEN,Denver International,-3,153,153,2,2
KDEN,Denver International,-2,126,126,3,3
KDEN,Denver International,-1,229,229,3,3
KDEN,Denver International,0,236,236,25,25
KDFW,Dallas-Fort Worth International,-3,222,222,1,1
KDFW,Dallas-Fort Worth International,-2,208,208,3,3
KDFW,Dallas-Fort Worth International,-1,267,267,0,0
KDFW,Dallas-Fort Worth International,0,184,184,127,127
KDTW,Detroit Metropolitan Wayne County,-3,158,158,5,5
KDTW,Detroit Metropolitan Wayne County,-2,291,291,2,2
KDTW,Detroit Metropolitan Wayne County,-1,204,204,5,5
KDTW,Detroit Metropolitan Wayne County,0,136,136,13,13
KEWR,Newark Liberty International,-3,108,108,3,3
KEWR,Newark Liberty International,-2,97,97,5,5
KEWR,Newark Liberty International,-1,155,155,10,10
KEWR,Newark Liberty International,0,81,81,14,14
KFLL,Fort Lauderdale-Hollywood International,-3,154,154,3,3
KFLL,Fort Lauderdale-Hollywood International,-2,71,71,4,4
KFLL,Fort Lauderdale-Hollywood International,-1,133,133,0,0
KFLL,Fort Lauderdale-Hollywood International,0,80,80,2,2
PHNL,Honolulu International,-3,151,151,2,2
PHNL,Honolulu International,-2,93,93,4,4
PHNL,Honolulu International,-1,64,64,5,5
PHNL,Honolulu International,0,33,33,2,2
KHOU,Houston Hobby,-3,12,12,0,0
KHOU,Houston Hobby,-2,10,10,0,0
KHOU,Houston Hobby,-1,21,21,0,0
KHOU,Houston Hobby,0,10,10,13,13
KIAD,Washington Dulles International,-3,68,68,3,3
KIAD,Washington Dulles International,-2,77,77,6,6
KIAD,Washington Dulles International,-1,81,81,4,4
KIAD,Washington Dulles International,0,53,53,9,9
KIAH,George Bush Houston Intercontinental,-3,92,92,1,1
KIAH,George Bush Houston Intercontinental,-2,94,94,5,5
KIAH,George Bush Houston Intercontinental,-1,83,83,4,4
KIAH,George Bush Houston Intercontinental,0,56,56,25,25
KIND,Indianapolis International,-3,54,54,0,0
KIND,Indianapolis International,-2,20,20,0,0
KIND,Indianapolis International,-1,27,27,0,0
KIND,Indianapolis International,0,27,27,2,2
KJFK,John F. Kennedy International,-3,168,168,7,7
KJFK,John F. Kennedy International,-2,134,134,5,5
KJFK,John F. Kennedy International,-1,148,148,3,3
KJFK,John F. Kennedy International,0,66,66,7,7
KLAS,Las Vegas Reid International,-3,67,67,1,1
KLAS,Las Vegas Reid International,-2,70,70,0,0
KLAS,Las Vegas Reid International,-1,104,104,0,0
KLAS,Las Vegas Reid International,0,64,64,16,16
KLAX,Los Angeles International,-3,139,139,7,7
KLAX,Los Angeles International,-2,152,152,4,4
KLAX,Los Angeles International,-1,169,169,3,3
KLAX,Los Angeles International,0,100,100,15,15
KLGA,LaGuardia Airport,-3,149,149,3,3
KLGA,LaGuardia Airport,-2,104,104,10,10
KLGA,LaGuardia Airport,-1,104,104,0,0
KLGA,LaGuardia Airport,0,63,63,24,24
KMCO,Orlando International,-3,103,103,4,4
KMCO,Orlando International,-2,124,124,1,1
KMCO,Orlando International,-1,158,158,2,2
KMCO,Orlando International,0,100,100,8,8
KMDW,Chicago Midway,-3,30,30,0,0
KMDW,Chicago Midway,-2,33,33,0,0
KMDW,Chicago Midway,-1,34,34,0,0
KMDW,Chicago Midway,0,21,21,9,9
KMEM,Memphis International,-3,15,15,0,0
KMEM,Memphis International,-2,13,13,0,0
KMEM,Memphis International,-1,25,25,0,0
KMEM,Memphis International,0,10,10,23,23
KMIA,Miami International,-3,171,171,3,3
KMIA,Miami International,-2,165,165,2,2
KMIA,Miami International,-1,212,212,5,5
KMIA,Miami International,0,74,74,11,11
KMSP,Minneapolis/St. Paul International,-3,138,138,5,5
KMSP,Minneapolis/St. Paul International,-2,230,230,8,8
KMSP,Minneapolis/St. Paul International,-1,279,279,10,10
KMSP,Minneapolis/St. Paul International,0,201,201,16,16
KOAK,Oakland International,-3,11,11,0,0
KOAK,Oakland International,-2,8,8,0,0
KOAK,Oakland International,-1,10,10,0,0
KOAK,Oakland International,0,12,12,1,1
KONT,Ontario International,-3,18,18,3,3
KONT,Ontario International,-2,8,8,0,0
KONT,Ontario International,-1,13,13,0,0
KONT,Ontario International,0,10,10,2,2
KORD,Chicago O'Hare International,-3,704,704,12,12
KORD,Chicago O'Hare International,-2,533,533,11,11
KORD,Chicago O'Hare International,-1,527,527,15,15
KORD,Chicago O'Hare International,0,316,316,48,48
KPDX,Portland International,-3,42,42,2,2
KPDX,Portland International,-2,41,41,1,1
KPDX,Portland International,-1,44,44,1,1
KPDX,Portland International,0,19,19,2,2
KPHL,Philadelphia International,-3,61,61,1,1
KPHL,Philadelphia International,-2,55,55,1,1
