icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,19143,4722,682,84
,All,-2,17467,4302,798,151
,All,-1,19974,4346,721,171
,All,0,21928,6401,580,197
PANC,Anchorage International,-3,57,57,0,0
PANC,Anchorage International,-2,74,74,8,8
PANC,Anchorage International,-1,85,85,2,2
PANC,Anchorage International,0,71,71,4,4
KATL,Hartsfield-Jackson Atlanta International,-3,355,355,15,15
KATL,Hartsfield-Jackson Atlanta International,-2,205,205,1,1
KATL,Hartsfield-Jackson Atlanta International,-1,206,206,2,2
KATL,Hartsfield-Jackson Atlanta International,0,314,314,11,11
KBOS,Boston Logan International,-3,229,229,2,2
KBOS,Boston Logan International,-2,385,385,23,23
KBOS,Boston Logan International,-1,153,153,4,4
KBOS,Boston Logan International,0,518,518,48,48
KBWI,Baltimore-Washington International Marshall,-3,78,78,2,2
KBWI,Baltimore-Washington International Marshall,-2,50,50,3,3
KBWI,Baltimore-Washington International Marshall,-1,40,40,1,1
KBWI,Baltimore-Washington International Marshall,0,138,138,3,3
KCLT,Charlotte Douglas International,-3,148,148,2,2
KCLT,Charlotte Douglas International,-2,136,136,6,6
KCLT,Charlotte Douglas International,-1,119,119,5,5
KCLT,Charlotte Douglas International,0,297,297,0,0
KCVG,Cincinnati/Northern Kentucky International,-3,52,52,1,1
KCVG,Cincinnati/Northern Kentucky International,-2,47,47,1,1
KCVG,Cincinnati/Northern Kentucky International,-1,44,44,0,0
KCVG,Cincinnati/Northern Kentucky International,0,64,64,2,2
KDAL,Dallas Love Field,-3,142,142,1,1
KDAL,Dallas Love Field,-2,46,46,0,0
KDAL,Dallas Love Field,-1,44,44,1,1
KDAL,Dallas Love Field,0,145,145,5,5
KDCA,Reagan National,-3,197,197,0,0
KDCA,Reagan National,-2,439,439,41,41
KDCA,Reagan National,-1,240,240,8,8
KDCA,Reagan National,0,513,513,39,39
KDEN,Denver International,-3,222,222,3,3
KDEN,Denver International,-2,148,148,4,4
KDEN,Denver International,-1,224,224,5,5
KDEN,Denver International,0,346,346,4,4
KDFW,Dallas-Fort Worth International,-3,374,374,1,1
KDFW,Dallas-Fort Worth International,-2,248,248,3,3
KDFW,Dallas-Fort Worth International,-1,219,219,2,2
KDFW,Dallas-Fort Worth International,0,357,357,2,2
KDTW,Detroit Metropolitan Wayne County,-3,152,152,2,2
KDTW,Detroit Metropolitan Wayne County,-2,105,105,4,4
KDTW,Detroit Metropolitan Wayne County,-1,125,125,4,4
KDTW,Detroit Metropolitan Wayne County,0,152,152,6,6
KEWR,Newark Liberty International,-3,430,430,14,14
KEWR,Newark Liberty International,-2,392,392,8,8
KEWR,Newark Liberty International,-1,421,421,13,13
KEWR,Newark Liberty International,0,621,621,63,63
KFLL,Fort Lauderdale-Hollywood International,-3,129,129,5,5
KFLL,Fort Lauderdale-Hollywood International,-2,77,77,4,4
KFLL,Fort Lauderdale-Hollywood International,-1,84,84,0,0
KFLL,Fort Lauderdale-Hollywood International,0,183,183,0,0
PHNL,Honolulu International,-3,35,35,0,0
PHNL,Honolulu International,-2,38,38,0,0
PHNL,Honolulu International,-1,40,40,1,1
PHNL,Honolulu International,0,51,51,0,0
KHOU,Houston Hobby,-3,50,50,0,0
KHOU,Houston Hobby,-2,86,86,1,1
KHOU,Houston Hobby,-1,46,46,0,0
KHOU,Houston Hobby,0,97,97,3,3
KIAD,Washington Dulles International,-3,117,117,1,1
KIAD,Washington Dulles International,-2,79,79,2,2
KIAD,Washington Dulles International,-1,108,108,2,2
KIAD,Washington Dulles International,0,132,132,6,6
KIAH,George Bush Houston Intercontinental,-3,156,156,1,1
KIAH,George Bush Houston Intercontinental,-2,207,207,6,6
KIAH,George Bush Houston Intercontinental,-1,154,154,3,3
KIAH,George Bush Houston Intercontinental,0,227,227,8,8
KIND,Indianapolis International,-3,35,35,0,0
KIND,Indianapolis International,-2,36,36,1,1
KIND,Indianapolis International,-1,30,30,2,2
KIND,Indianapolis International,0,62,62,3,3
KJFK,John F. Kennedy International,-3,299,299,10,10
KJFK,John F. Kennedy International,-2,170,170,8,8
KJFK,John F. Kennedy International,-1,195,195,7,7
KJFK,John F. Kennedy International,0,219,219,12,12
KLAS,Las Vegas Reid International,-3,197,197,2,2
KLAS,Las Vegas Reid International,-2,76,76,1,1
KLAS,Las Vegas Reid International,-1,182,182,1,1
KLAS,Las Vegas Reid International,0,243,243,2,2
KLAX,Los Angeles International,-3,194,194,3,3
KLAX,Los Angeles International,-2,143,143,1,1
KLAX,Los Angeles International,-1,219,219,7,7
KLAX,Los Angeles International,0,246,246,9,9
KLGA,LaGuardia Airport,-3,296,296,5,5
KLGA,LaGuardia Airport,-2,666,666,11,11
KLGA,LaGuardia Airport,-1,178,178,5,5
KLGA,LaGuardia Airport,0,657,657,7,7
KMCO,Orlando International,-3,169,169,4,4
KMCO,Orlando International,-2,128,128,2,2
KMCO,Orlando International,-1,114,114,2,2
KMCO,Orlando International,0,241,241,1,1
KMDW,Chicago Midway,-3,49,49,0,0
KMDW,Chicago Midway,-2,47,47,2,2
KMDW,Chicago Midway,-1,48,48,0,0
KMDW,Chicago Midway,0,117,117,0,0
KMEM,Memphis International,-3,26,26,0,0
KMEM,Memphis International,-2,29,29,0,0
KMEM,Memphis International,-1,13,13,0,0
KMEM,Memphis International,0,37,37,2,2
KMIA,Miami International,-3,198,198,3,3
KMIA,Miami International,-2,136,136,4,4
KMIA,Miami International,-1,192,192,4,4
KMIA,Miami International,0,194,194,0,0
KMSP,Minneapolis/St. Paul International,-3,99,99,2,2
KMSP,Minneapolis/St. Paul International,-2,88,88,0,0
KMSP,Minneapolis/St. Paul International,-1,96,96,1,1
KMSP,Minneapolis/St. Paul International,0,108,108,0,0
KOAK,Oakland International,-3,28,28,0,0
KOAK,Oakland International,-2,18,18,0,0
KOAK,Oakland International,-1,52,52,4,4
KOAK,Oakland International,0,46,46,2,2
KONT,Ontario International,-3,26,26,0,0
KONT,Ontario International,-2,14,14,0,0
KONT,Ontario International,-1,27,27,1,1
KONT,Ontario International,0,25,25,0,0
KORD,Chicago O'Hare International,-3,441,441,12,12
KORD,Chicago O'Hare International,-2,365,365,12,12
KORD,Chicago O'Hare International,-1,392,392,8,8
KORD,Chicago O'Hare International,0,708,708,15,15
KPDX,Portland International,-3,53,53,0,0
KPDX,Portland International,-2,53,53,1,1
KPDX,Portland International,-1,68,68,4,4
KPDX,Portland International,0,66,66,0,0
KPHL,Philadelphia International,-3,95,95,5,5
KPHL,Philadelphia International,-2,70,70,3,3
KPHL,Philadelphia International,-1,91,91,3,3
KPHL,Philadelphia International,0,165,165,4,4
KPHX,Phoenix Sky Harbor International,-3,192,192,2,2
KPHX,Phoenix Sky Harbor International,-2,370,370,1,1
KPHX,Phoenix Sky Harbor International,-1,372,372,52,52
KPHX,Phoenix Sky Harbor International,0,273,273,1,1
KSAN,San Diego International,-3,81,81,1,1
KSAN,San Diego International,-2,55,55,0,0
KSAN,San Diego International,-1,102,102,8,8
KSAN,San Diego International,0,146,146,2,2
KSDF,Louisville International,-3,24,24,0,0
KSDF,Louisville International,-2,38,38,26,26
KSDF,Louisville International,-1,34,34,16,16
KSDF,Louisville International,0,37,37,1,1
KSEA,Seattle-Tacoma International,-3,141,141,0,0
KSEA,Seattle-Tacoma International,-2,120,120,2,2
KSEA,Seattle-Tacoma International,-1,203,203,2,2
KSEA,Seattle-Tacoma International,0,171,171,0,0
KSFO,San Francisco International,-3,175,175,1,1
KSFO,San Francisco International,-2,208,208,1,1
KSFO,San Francisco International,-1,548,548,25,25
KSFO,San Francisco International,0,219,219,6,6
KSLC,Salt Lake City International,-3,74,74,0,0
KSLC,Salt Lake City International,-2,52,52,0,0
