icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,0,16945,2751,398,62
PANC,Anchorage International,-3,51,51,16,16
PANC,Anchorage International,-2,45,45,4,4
PANC,Anchorage International,-1,73,73,1,1
PANC,Anchorage International,0,61,61,0,0
KATL,Hartsfield-Jackson Atlanta International,-3,275,275,54,54
KATL,Hartsfield-Jackson Atlanta International,-2,150,150,5,5
KATL,Hartsfield-Jackson Atlanta International,-1,286,286,9,9
KATL,Hartsfield-Jackson Atlanta International,0,167,167,2,2
KBOS,Boston Logan International,-3,110,110,30,30
KBOS,Boston Logan International,-2,87,87,12,12
KBOS,Boston Logan International,-1,164,164,9,9
KBOS,Boston Logan International,0,96,96,3,3
KBWI,Baltimore-Washington International Marshall,-3,38,38,13,13
KBWI,Baltimore-Washington International Marshall,-2,33,33,8,8
KBWI,Baltimore-Washington International Marshall,-1,71,71,0,0
KBWI,Baltimore-Washington International Marshall,0,28,28,0,0
KCLT,Charlotte Douglas International,-3,96,96,34,34
KCLT,Charlotte Douglas International,-2,111,111,13,13
KCLT,Charlotte Douglas International,-1,221,221,4,4
KCLT,Charlotte Douglas International,0,74,74,2,2
KCVG,Cincinnati/Northern Kentucky International,-3,29,29,8,8
KCVG,Cincinnati/Northern Kentucky International,-2,12,12,2,2
KCVG,Cincinnati/Northern Kentucky International,-1,37,37,4,4
KCVG,Cincinnati/Northern Kentucky International,0,17,17,2,2
KDAL,Dallas Love Field,-3,50,50,16,16
KDAL,Dallas Love Field,-2,16,16,7,7
KDAL,Dallas Love Field,-1,57,57,2,2
KDAL,Dallas Love Field,0,50,50,0,0
KDCA,Reagan National,-3,265,265,29,29
KDCA,Reagan National,-2,34,34,11,11
KDCA,Reagan National,-1,308,308,4,4
KDCA,Reagan National,0,101,101,0,0
KDEN,Denver International,-3,180,180,43,43
KDEN,Denver International,-2,102,102,28,28
KDEN,Denver International,-1,213,213,12,12
KDEN,Denver International,0,131,131,3,3
KDFW,Dallas-Fort Worth International,-3,244,244,45,45
KDFW,Dallas-Fort Worth International,-2,153,153,18,18
KDFW,Dallas-Fort Worth International,-1,277,277,3,3
KDFW,Dallas-Fort Worth International,0,135,135,3,3
KDTW,Detroit Metropolitan Wayne County,-3,109,109,19,19
KDTW,Detroit Metropolitan Wayne County,-2,69,69,5,5
KDTW,Detroit Metropolitan Wayne County,-1,118,118,5,5
KDTW,Detroit Metropolitan Wayne County,0,75,75,2,2
KEWR,Newark Liberty International,-3,96,96,47,47
KEWR,Newark Liberty International,-2,121,121,31,31
KEWR,Newark Liberty International,-1,174,174,20,20
KEWR,Newark Liberty International,0,105,105,3,3
KFLL,Fort Lauderdale-Hollywood International,-3,82,82,19,19
KFLL,Fort Lauderdale-Hollywood International,-2,74,74,6,6
KFLL,Fort Lauderdale-Hollywood International,-1,140,140,8,8
KFLL,Fort Lauderdale-Hollywood International,0,90,90,0,0
PHNL,Honolulu International,-3,78,78,16,16
PHNL,Honolulu International,-2,54,54,13,13
PHNL,Honolulu International,-1,74,74,2,2
PHNL,Honolulu International,0,22,22,3,3
KHOU,Houston Hobby,-3,22,22,15,15
KHOU,Houston Hobby,-2,28,28,9,9
KHOU,Houston Hobby,-1,43,43,0,0
KHOU,Houston Hobby,0,20,20,0,0
KIAD,Washington Dulles International,-3,78,78,17,17
KIAD,Washington Dulles International,-2,74,74,13,13
KIAD,Washington Dulles International,-1,270,270,13,13
KIAD,Washington Dulles International,0,63,63,4,4
KIAH,George Bush Houston Intercontinental,-3,137,137,22,22
KIAH,George Bush Houston Intercontinental,-2,89,89,11,11
KIAH,George Bush Houston Intercontinental,-1,129,129,8,8
KIAH,George Bush Houston Intercontinental,0,80,80,3,3
KIND,Indianapolis International,-3,22,22,8,8
KIND,Indianapolis International,-2,21,21,3,3
KIND,Indianapolis International,-1,43,43,4,4
KIND,Indianapolis International,0,27,27,1,1
KJFK,John F. Kennedy International,-3,135,135,32,32
KJFK,John F. Kennedy International,-2,192,192,14,14
KJFK,John F. Kennedy International,-1,245,245,6,6
KJFK,John F. Kennedy International,0,104,104,6,6
KLAS,Las Vegas Reid International,-3,160,160,35,35
KLAS,Las Vegas Reid International,-2,115,115,18,18
KLAS,Las Vegas Reid International,-1,303,303,8,8
KLAS,Las Vegas Reid International,0,101,101,6,6
