icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,21625,6138,1348,851
,All,-2,26865,6133,741,311
,All,-1,18553,3943,550,93
,All,0,20631,4207,407,78
PANC,Anchorage International,-3,82,82,5,5
PANC,Anchorage International,-2,76,76,2,2
PANC,Anchorage International,-1,92,92,4,4
PANC,Anchorage International,0,50,50,4,4
KATL,Hartsfield-Jackson Atlanta International,-3,429,429,14,14
KATL,Hartsfield-Jackson Atlanta International,-2,431,431,10,10
KATL,Hartsfield-Jackson Atlanta International,-1,295,295,14,14
KATL,Hartsfield-Jackson Atlanta International,0,196,196,3,3
KBOS,Boston Logan International,-3,153,153,1,1
KBOS,Boston Logan International,-2,151,151,6,6
KBOS,Boston Logan International,-1,106,106,1,1
KBOS,Boston Logan International,0,100,100,1,1
KBWI,Baltimore-Washington International Marshall,-3,81,81,5,5
KBWI,Baltimore-Washington International Marshall,-2,99,99,0,0
KBWI,Baltimore-Washington International Marshall,-1,58,58,0,0
KBWI,Baltimore-Washington International Marshall,0,63,63,2,2
KCLT,Charlotte Douglas International,-3,272,272,10,10
KCLT,Charlotte Douglas International,-2,321,321,10,10
KCLT,Charlotte Douglas International,-1,159,159,1,1
KCLT,Charlotte Douglas International,0,170,170,0,0
KCVG,Cincinnati/Northern Kentucky International,-3,43,43,3,3
KCVG,Cincinnati/Northern Kentucky International,-2,50,50,2,2
KCVG,Cincinnati/Northern Kentucky International,-1,18,18,1,1
KCVG,Cincinnati/Northern Kentucky International,0,29,29,3,3
KDAL,Dallas Love Field,-3,233,233,60,60
KDAL,Dallas Love Field,-2,185,185,0,0
KDAL,Dallas Love Field,-1,62,62,0,0
KDAL,Dallas Love Field,0,95,95,0,0
KDCA,Reagan National,-3,213,213,5,5
KDCA,Reagan National,-2,211,211,1,1
KDCA,Reagan National,-1,94,94,0,0
KDCA,Reagan National,0,116,116,0,0
KDEN,Denver International,-3,330,330,14,14
KDEN,Denver International,-2,292,292,10,10
KDEN,Denver International,-1,191,191,2,2
KDEN,Denver International,0,246,246,0,0
KDFW,Dallas-Fort Worth International,-3,845,845,708,708
KDFW,Dallas-Fort Worth International,-2,546,546,179,179
KDFW,Dallas-Fort Worth International,-1,434,434,9,9
KDFW,Dallas-Fort Worth International,0,446,446,13,13
KDTW,Detroit Metropolitan Wayne County,-3,122,122,6,6
KDTW,Detroit Metropolitan Wayne County,-2,92,92,2,2
KDTW,Detroit Metropolitan Wayne County,-1,53,53,2,2
KDTW,Detroit Metropolitan Wayne County,0,98,98,2,2
KEWR,Newark Liberty International,-3,240,240,9,9
KEWR,Newark Liberty International,-2,189,189,12,12
KEWR,Newark Liberty International,-1,149,149,10,10
KEWR,Newark Liberty International,0,153,153,10,10
KFLL,Fort Lauderdale-Hollywood International,-3,115,115,8,8
KFLL,Fort Lauderdale-Hollywood International,-2,118,118,1,1
KFLL,Fort Lauderdale-Hollywood International,-1,123,123,3,3
KFLL,Fort Lauderdale-Hollywood International,0,106,106,3,3
PHNL,Honolulu International,-3,61,61,1,1
PHNL,Honolulu International,-2,98,98,4,4
PHNL,Honolulu International,-1,62,62,4,4
PHNL,Honolulu International,0,41,41,3,3
KHOU,Houston Hobby,-3,107,107,11,11
KHOU,Houston Hobby,-2,77,77,0,0
KHOU,Houston Hobby,-1,32,32,1,1
KHOU,Houston Hobby,0,59,59,0,0
KIAD,Washington Dulles International,-3,131,131,2,2
KIAD,Washington Dulles International,-2,114,114,2,2
KIAD,Washington Dulles International,-1,72,72,1,1
KIAD,Washington Dulles International,0,87,87,5,5
KIAH,George Bush Houston Intercontinental,-3,276,276,26,26
KIAH,George Bush Houston Intercontinental,-2,263,263,12,12
KIAH,George Bush Houston Intercontinental,-1,137,137,0,0
KIAH,George Bush Houston Intercontinental,0,145,145,0,0
KIND,Indianapolis International,-3,45,45,4,4
KIND,Indianapolis International,-2,43,43,3,3
KIND,Indianapolis International,-1,33,33,0,0
KIND,Indianapolis International,0,42,42,0,0
KJFK,John F. Kennedy International,-3,189,189,5,5
KJFK,John F. Kennedy International,-2,211,211,9,9
KJFK,John F. Kennedy International,-1,181,181,9,9
KJFK,John F. Kennedy International,0,225,225,4,4
KLAS,Las Vegas Reid International,-3,227,227,13,13
KLAS,Las Vegas Reid International,-2,287,287,12,12
KLAS,Las Vegas Reid International,-1,111,111,3,3
KLAS,Las Vegas Reid International,0,148,148,2,2
KLAX,Los Angeles International,-3,447,447,18,18
KLAX,Los Angeles International,-2,431,431,20,20
KLAX,Los Angeles International,-1,283,283,6,6
KLAX,Los Angeles International,0,261,261,4,4
KLGA,LaGuardia Airport,-3,160,160,8,8
KLGA,LaGuardia Airport,-2,115,115,4,4
KLGA,LaGuardia Airport,-1,111,111,2,2
KLGA,LaGuardia Airport,0,210,210,0,0
KMCO,Orlando International,-3,136,136,17,17
KMCO,Orlando International,-2,235,235,2,2
KMCO,Orlando International,-1,164,164,5,5
KMCO,Orlando International,0,141,141,7,7
KMDW,Chicago Midway,-3,78,78,1,1
KMDW,Chicago Midway,-2,66,66,0,0
KMDW,Chicago Midway,-1,34,34,1,1
KMDW,Chicago Midway,0,40,40,0,0
KMEM,Memphis International,-3,40,40,7,7
KMEM,Memphis International,-2,46,46,2,2
KMEM,Memphis International,-1,14,14,0,0
KMEM,Memphis International,0,15,15,0,0
KMIA,Miami International,-3,245,245,8,8
KMIA,Miami International,-2,221,221,5,5
KMIA,Miami International,-1,217,217,4,4
KMIA,Miami International,0,158,158,2,2
KMSP,Minneapolis/St. Paul International,-3,138,138,7,7
KMSP,Minneapolis/St. Paul International,-2,127,127,5,5
KMSP,Minneapolis/St. Paul International,-1,87,87,2,2
KMSP,Minneapolis/St. Paul International,0,83,83,1,1
KOAK,Oakland International,-3,43,43,0,0
KOAK,Oakland International,-2,76,76,2,2
KOAK,Oakland International,-1,32,32,1,1
KOAK,Oakland International,0,28,28,2,2
KONT,Ontario International,-3,25,25,8,8
KONT,Ontario International,-2,47,47,1,1
KONT,Ontario International,-1,23,23,0,0
KONT,Ontario International,0,28,28,1,1
KORD,Chicago O'Hare International,-3,609,609,21,21
KORD,Chicago O'Hare International,-2,586,586,19,19
KORD,Chicago O'Hare International,-1,359,359,5,5
KORD,Chicago O'Hare International,0,345,345,7,7
KPDX,Portland International,-3,81,81,9,9
KPDX,Portland International,-2,134,134,8,8
KPDX,Portland International,-1,52,52,1,1
KPDX,Portland International,0,65,65,4,4
KPHL,Philadelphia International,-3,163,163,6,6
KPHL,Philadelphia International,-2,159,159,1,1
KPHL,Philadelphia International,-1,134,134,2,2
KPHL,Philadelphia International,0,114,114,0,0
KPHX,Phoenix Sky Harbor International,-3,391,391,13,13
KPHX,Phoenix Sky Harbor International,-2,340,340,4,4
KPHX,Phoenix Sky Harbor International,-1,221,221,3,3
KPHX,Phoenix Sky Harbor International,0,468,468,2,2
KSAN,San Diego International,-3,215,215,9,9
KSAN,San Diego International,-2,372,372,10,10
KSAN,San Diego International,-1,85,85,2,2
KSAN,San Diego International,0,106,106,0,0
KSDF,Louisville International,-3,20,20,9,9
KSDF,Louisville International,-2,31,31,3,3
KSDF,Louisville International,-1,12,12,0,0
KSDF,Louisville International,0,16,16,0,0
KSEA,Seattle-Tacoma International,-3,210,210,17,17
KSEA,Seattle-Tacoma International,-2,284,284,16,16
KSEA,Seattle-Tacoma International,-1,130,130,8,8
KSEA,Seattle-Tacoma International,0,129,129,5,5
KSFO,San Francisco International,-3,253,253,14,14
KSFO,San Francisco International,-2,226,226,4,4
KSFO,San Francisco International,-1,132,132,5,5
KSFO,San Francisco International,0,170,170,6,6
KSLC,Salt Lake City International,-3,136,136,7,7
KSLC,Salt Lake City International,-2,131,131,8,8
KSLC,Salt Lake City International,-1,62,62,2,2
KSLC,Salt Lake City International,0,79,79,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,77,77,9,9
KTPA,Tampa International,-2,85,85,2,2
KTPA,Tampa International,-1,81,81,1,1
KTPA,Tampa International,0,66,66,0,0
