icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,30688,0,927,424
,All,-2,24286,0,766,243
,All,-1,26007,7285,874,284
,All,0,28676,5383,1037,259
PANC,Anchorage International,-3,75,75,17,17
PANC,Anchorage International,-2,91,91,14,14
PANC,Anchorage International,-1,51,51,9,9
PANC,Anchorage International,0,51,51,11,11
KATL,Hartsfield-Jackson Atlanta International,-3,627,627,30,30
KATL,Hartsfield-Jackson Atlanta International,-2,355,355,14,14
KATL,Hartsfield-Jackson Atlanta International,-1,309,309,9,9
KATL,Hartsfield-Jackson Atlanta International,0,297,297,30,30
KBOS,Boston Logan International,-3,305,305,75,75
KBOS,Boston Logan International,-2,250,250,14,14
KBOS,Boston Logan International,-1,359,359,29,29
KBOS,Boston Logan International,0,194,194,24,24
KBWI,Baltimore-Washington International Marshall,-3,242,242,1,1
KBWI,Baltimore-Washington International Marshall,-2,129,129,1,1
KBWI,Baltimore-Washington International Marshall,-1,126,126,7,7
KCLT,Charlotte Douglas International,0,187,187,11,11
KCVG,Cincinnati/Northern Kentucky International,-3,88,88,6,6
KCVG,Cincinnati/Northern Kentucky International,-2,55,55,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,47,47,2,2
KCVG,Cincinnati/Northern Kentucky International,0,54,54,0,0
KDAL,Dallas Love Field,-3,105,105,1,1
KDAL,Dallas Love Field,-2,48,48,0,0
KDAL,Dallas Love Field,-1,70,70,1,1
KDAL,Dallas Love Field,0,37,37,0,0
KDCA,Reagan National,-3,222,222,7,7
KDCA,Reagan National,-2,143,143,6,6
KDCA,Reagan National,-1,199,199,4,4
KDCA,Reagan National,0,111,111,1,1
KDEN,Denver International,-3,398,398,1,1
KDEN,Denver International,-2,265,265,3,3
KDEN,Denver International,-1,343,343,3,3
KDEN,Denver International,0,243,243,4,4
KDFW,Dallas-Fort Worth International,-3,561,561,13,13
KDFW,Dallas-Fort Worth International,-2,283,283,7,7
KDFW,Dallas-Fort Worth International,-1,353,353,9,9
KDFW,Dallas-Fort Worth International,0,371,371,6,6
KDTW,Detroit Metropolitan Wayne County,-3,440,440,32,32
KDTW,Detroit Metropolitan Wayne County,-2,423,423,20,20
KDTW,Detroit Metropolitan Wayne County,-1,298,298,9,9
KDTW,Detroit Metropolitan Wayne County,0,242,242,17,17
KEWR,Newark Liberty International,-3,303,303,12,12
KEWR,Newark Liberty International,-2,297,297,4,4
KEWR,Newark Liberty International,-1,325,325,10,10
KEWR,Newark Liberty International,0,160,160,11,11
KFLL,Fort Lauderdale-Hollywood International,-3,395,395,4,4
KFLL,Fort Lauderdale-Hollywood International,-2,288,288,16,16
KFLL,Fort Lauderdale-Hollywood International,-1,315,315,34,34
KFLL,Fort Lauderdale-Hollywood International,0,311,311,36,36
PHNL,Honolulu International,-3,99,99,2,2
PHNL,Honolulu International,-2,58,58,1,1
PHNL,Honolulu International,-1,79,79,2,2
PHNL,Honolulu International,0,83,83,2,2
KHOU,Houston Hobby,-3,76,76,1,1
KHOU,Houston Hobby,-2,43,43,0,0
KHOU,Houston Hobby,-1,56,56,0,0
KHOU,Houston Hobby,0,44,44,0,0
KIAD,Washington Dulles International,-3,264,264,24,24
KIAD,Washington Dulles International,-2,171,171,6,6
KIAD,Washington Dulles International,-1,197,197,3,3
KIAD,Washington Dulles International,0,119,119,4,4
KIAH,George Bush Houston Intercontinental,-3,249,249,0,0
KIAH,George Bush Houston Intercontinental,-2,142,142,1,1
KIAH,George Bush Houston Intercontinental,-1,180,180,4,4
KIAH,George Bush Houston Intercontinental,0,124,124,9,9
KIND,Indianapolis International,-3,123,123,1,1
KIND,Indianapolis International,-2,63,63,0,0
KIND,Indianapolis International,-1,52,52,1,1
KIND,Indianapolis International,0,58,58,3,3
KJFK,John F. Kennedy International,-3,395,395,20,20
KJFK,John F. Kennedy International,-2,283,283,8,8
KJFK,John F. Kennedy International,-1,437,437,10,10
KJFK,John F. Kennedy International,0,347,347,12,12
KLAS,Las Vegas Reid International,-3,268,268,8,8
KLAS,Las Vegas Reid International,-2,194,194,2,2
KLAS,Las Vegas Reid International,-1,611,611,16,16
KLAS,Las Vegas Reid International,0,213,213,9,9
KLAX,Los Angeles International,-3,469,469,9,9
KLAX,Los Angeles International,-2,401,401,10,10
KLAX,Los Angeles International,-1,521,521,11,11
KLAX,Los Angeles International,0,356,356,17,17
KLGA,LaGuardia Airport,-3,287,287,28,28
KLGA,LaGuardia Airport,-2,141,141,10,10
KLGA,LaGuardia Airport,-1,159,159,17,17
KLGA,LaGuardia Airport,0,142,142,13,13
KMCO,Orlando International,-3,518,518,10,10
KMCO,Orlando International,-2,276,276,8,8
KMCO,Orlando International,-1,347,347,20,20
KMCO,Orlando International,0,298,298,17,17
KMDW,Chicago Midway,-3,209,209,2,2
KMDW,Chicago Midway,-2,145,145,0,0
KMDW,Chicago Midway,-1,75,75,2,2
KMDW,Chicago Midway,0,48,48,0,0
KMEM,Memphis International,-3,40,40,2,2
KMEM,Memphis International,-2,16,16,0,0
KMEM,Memphis International,-1,25,25,0,0
KMEM,Memphis International,0,24,24,0,0
KMIA,Miami International,-3,358,358,12,12
KMIA,Miami International,-2,230,230,1,1
KMIA,Miami International,-1,235,235,6,6
KMIA,Miami International,0,276,276,14,14
KMSP,Minneapolis/St. Paul International,-3,465,465,25,25
KMSP,Minneapolis/St. Paul International,-2,318,318,6,6
KMSP,Minneapolis/St. Paul International,-1,303,303,3,3
KMSP,Minneapolis/St. Paul International,0,148,148,5,5
KOAK,Oakland International,-3,45,45,0,0
KOAK,Oakland International,-2,35,35,0,0
KOAK,Oakland International,-1,61,61,5,5
KOAK,Oakland International,0,39,39,1,1
KONT,Ontario International,-3,52,52,1,1
KONT,Ontario International,-2,42,42,0,0
KONT,Ontario International,-1,55,55,0,0
KONT,Ontario International,0,22,22,2,2
KORD,Chicago O'Hare International,-3,1207,1207,53,53
KORD,Chicago O'Hare International,-2,876,876,46,46
KORD,Chicago O'Hare International,-1,739,739,16,16
KORD,Chicago O'Hare International,0,397,397,7,7
KPDX,Portland International,-3,117,117,1,1
KPDX,Portland International,-2,123,123,1,1
KPDX,Portland International,-1,114,114,3,3
KPDX,Portland International,0,69,69,3,3
KPHL,Philadelphia International,-3,235,235,10,10
KPHL,Philadelphia International,-2,181,181,3,3
KPHL,Philadelphia International,-1,248,248,4,4
KPHL,Philadelphia International,0,161,161,5,5
KPHX,Phoenix Sky Harbor International,-3,302,302,9,9
KPHX,Phoenix Sky Harbor International,-2,243,243,2,2
KPHX,Phoenix Sky Harbor International,-1,436,436,13,13
KPHX,Phoenix Sky Harbor International,0,279,279,8,8
KSAN,San Diego International,-3,172,172,7,7
KSAN,San Diego International,-2,237,237,5,5
KSAN,San Diego International,-1,310,310,53,53
KSAN,San Diego International,0,236,236,4,4
KSDF,Louisville International,-3,55,55,1,1
KSDF,Louisville International,-2,33,33,1,1
KSDF,Louisville International,-1,27,27,2,2
KSDF,Louisville International,0,23,23,2,2
KSEA,Seattle-Tacoma International,-3,288,288,14,14
KSEA,Seattle-Tacoma International,-2,410,410,29,29
KSEA,Seattle-Tacoma International,-1,219,219,10,10
KSEA,Seattle-Tacoma International,0,156,156,5,5
KSFO,San Francisco International,-3,262,262,13,13
KSFO,San Francisco International,-2,292,292,7,7
KSFO,San Francisco International,-1,407,407,9,9
KSFO,San Francisco International,0,363,363,13,13
KSLC,Salt Lake City International,-3,140,140,5,5
KSLC,Salt Lake City International,-2,90,90,1,1
KSLC,Salt Lake City International,-1,150,150,3,3
KSLC,Salt Lake City International,0,99,99,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,213,213,6,6
KTPA,Tampa International,-2,119,119,4,4
KTPA,Tampa International,-1,109,109,0,0
KTPA,Tampa International,0,117,117,5,5
