icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KPDX,Portland International,-2,106,106,2,2
KPDX,Portland International,-1,82,82,0,0
KPDX,Portland International,0,48,48,3,3
KPHL,Philadelphia International,-3,359,359,12,12
KPHL,Philadelphia International,-2,236,236,10,10
KPHL,Philadelphia International,-1,296,296,4,4
KPHL,Philadelphia International,0,91,91,1,1
KPHX,Phoenix Sky Harbor International,-3,533,533,20,20
KPHX,Phoenix Sky Harbor International,-2,397,397,3,3
KPHX,Phoenix Sky Harbor International,-1,262,262,1,1
KPHX,Phoenix Sky Harbor International,0,274,274,3,3
KSAN,San Diego International,-3,264,264,9,9
KSAN,San Diego International,-2,172,172,2,2
KSAN,San Diego International,-1,128,128,1,1
KSAN,San Diego International,0,118,118,2,2
KSDF,Louisville International,-3,74,74,3,3
KSDF,Louisville International,-2,71,71,4,4
KSDF,Louisville International,-1,74,74,0,0
KSDF,Louisville International,0,40,40,3,3
KSEA,Seattle-Tacoma International,-3,295,295,22,22
KSEA,Seattle-Tacoma International,-2,271,271,7,7
KSEA,Seattle-Tacoma International,-1,220,220,7,7
KSEA,Seattle-Tacoma International,0,120,120,8,8
KSFO,San Francisco International,-3,394,394,19,19
KSFO,San Francisco International,-2,277,277,13,13
KSFO,San Francisco International,-1,188,188,8,8
KSFO,San Francisco International,0,141,141,6,6
KSLC,Salt Lake City International,-3,307,307,7,7
KSLC,Salt Lake City International,-2,139,139,7,7
KSLC,Salt Lake City International,-1,108,108,6,6
KSLC,Salt Lake City International,0,100,100,2,2
KTEB,Teterboro,-3,1,1,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,263,263,19,19
KTPA,Tampa International,-2,164,164,0,0
KTPA,Tampa International,-1,125,125,2,2
KTPA,Tampa International,0,77,77,0,0
