icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KFLL,Fort Lauderdale-Hollywood International,-2,121,121,1,1
KFLL,Fort Lauderdale-Hollywood International,-1,236,236,3,3
KFLL,Fort Lauderdale-Hollywood International,0,143,143,0,0
PHNL,Honolulu International,-3,49,49,3,3
PHNL,Honolulu International,-2,91,91,0,0
PHNL,Honolulu International,-1,100,100,3,3
PHNL,Honolulu International,0,78,78,0,0
KHOU,Houston Hobby,-3,26,26,1,1
KHOU,Houston Hobby,-2,39,39,0,0
KHOU,Houston Hobby,-1,68,68,1,1
KHOU,Houston Hobby,0,49,49,0,0
KIAD,Washington Dulles International,-3,113,113,3,3
KIAD,Washington Dulles International,-2,135,135,8,8
KIAD,Washington Dulles International,-1,211,211,3,3
KIAD,Washington Dulles International,0,125,125,2,2
KIAH,George Bush Houston Intercontinental,-3,134,134,1,1
KIAH,George Bush Houston Intercontinental,-2,151,151,6,6
KIAH,George Bush Houston Intercontinental,-1,228,228,3,3
KIAH,George Bush Houston Intercontinental,0,286,286,5,5
KIND,Indianapolis International,-3,48,48,1,1
KIND,Indianapolis International,-2,81,81,0,0
KIND,Indianapolis International,-1,152,152,0,0
KIND,Indianapolis International,0,78,78,0,0
KJFK,John F. Kennedy International,-3,231,231,3,3
KJFK,John F. Kennedy International,-2,252,252,6,6
KJFK,John F. Kennedy International,-1,400,400,7,7
KJFK,John F. Kennedy International,0,181,181,16,16
KLAS,Las Vegas Reid International,-3,86,86,0,0
KLAS,Las Vegas Reid International,-2,132,132,2,2
KLAS,Las Vegas Reid International,-1,185,185,4,4
KLAS,Las Vegas Reid International,0,196,196,2,2
KLAX,Los Angeles International,-3,186,186,6,6
KLAX,Los Angeles International,-2,232,232,2,2
KLAX,Los Angeles International,-1,269,269,5,5
KLAX,Los Angeles International,0,233,233,5,5
KLGA,LaGuardia Airport,-3,204,204,3,3
KLGA,LaGuardia Airport,-2,320,320,11,11
KLGA,LaGuardia Airport,-1,838,838,11,11
KLGA,LaGuardia Airport,0,247,247,8,8
KMCO,Orlando International,-3,132,132,0,0
KMCO,Orlando International,-2,181,181,0,0
KMCO,Orlando International,-1,248,248,1,1
KMCO,Orlando International,0,230,230,1,1
KMDW,Chicago Midway,-3,71,71,0,0
KMDW,Chicago Midway,-2,93,93,0,0
KMDW,Chicago Midway,-1,111,111,0,0
KMDW,Chicago Midway,0,71,71,0,0
KMEM,Memphis International,-3,31,31,0,0
KMEM,Memphis International,-2,30,30,0,0
KMEM,Memphis International,-1,59,59,0,0
KMEM,Memphis International,0,32,32,0,0
KMIA,Miami International,-3,198,198,0,0
KMIA,Miami International,-2,192,192,4,4
KMIA,Miami International,-1,274,274,7,7
KMIA,Miami International,0,180,180,0,0
KMSP,Minneapolis/St. Paul International,-3,387,387,19,19
KMSP,Minneapolis/St. Paul International,-2,325,325,7,7
KMSP,Minneapolis/St. Paul International,-1,342,342,2,2
KMSP,Minneapolis/St. Paul International,0,301,301,5,5
KOAK,Oakland International,-3,15,15,3,3
KOAK,Oakland International,-2,25,25,2,2
KOAK,Oakland International,-1,23,23,0,0
KOAK,Oakland International,0,41,41,0,0
KONT,Ontario International,-3,17,17,0,0
KONT,Ontario International,-2,18,18,0,0
KONT,Ontario International,-1,20,20,2,2
KONT,Ontario International,0,24,24,1,1
KORD,Chicago O'Hare International,-3,541,541,6,6
KORD,Chicago O'Hare International,-2,1040,1040,11,11
KORD,Chicago O'Hare International,-1,796,796,21,21
KORD,Chicago O'Hare International,0,514,514,10,10
KPDX,Portland International,-3,52,52,3,3
KPDX,Portland International,-2,84,84,3,3
KPDX,Portland International,-1,77,77,2,2
KPDX,Portland International,0,103,103,1,1
KPHL,Philadelphia International,-3,162,162,3,3
KPHL,Philadelphia International,-2,132,132,5,5
KPHL,Philadelphia International,-1,155,155,1,1
KPHL,Philadelphia International,0,105,105,1,1
KPHX,Phoenix Sky Harbor International,-3,123,123,2,2
KPHX,Phoenix Sky Harbor International,-2,152,152,0,0
KPHX,Phoenix Sky Harbor International,-1,244,244,0,0
KPHX,Phoenix Sky Harbor International,0,206,206,0,0
KSAN,San Diego International,-3,42,42,2,2
KSAN,San Diego International,-2,80,80,5,5
KSAN,San Diego International,-1,137,137,2,2
KSAN,San Diego International,0,165,165,1,1
KSDF,Louisville International,-3,25,25,0,0
KSDF,Louisville International,-2,41,41,0,0
KSDF,Louisville International,-1,81,81,0,0
KSDF,Louisville International,0,29,29,0,0
KSEA,Seattle-Tacoma International,-3,180,180,6,6
KSEA,Seattle-Tacoma International,-2,356,356,8,8
KSEA,Seattle-Tacoma International,-1,249,249,6,6
KSEA,Seattle-Tacoma International,0,304,304,5,5
KSFO,San Francisco International,-3,91,91,8,8
KSFO,San Francisco International,-2,131,131,13,13
KSFO,San Francisco International,-1,165,165,6,6
KSFO,San Francisco International,0,120,120,5,5
KSLC,Salt Lake City International,-3,81,81,2,2
KSLC,Salt Lake City International,-2,60,60,2,2
KSLC,Salt Lake City International,-1,105,105,2,2
KSLC,Salt Lake City International,0,77,77,0,0
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,53,53,3,3
KTPA,Tampa International,-2,118,118,2,2
KTPA,Tampa International,-1,200,200,0,0
KTPA,Tampa International,0,91,91,0,0
