icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,17900,3642,480,49
,All,-2,19096,3492,535,58
,All,-1,23488,6148,1348,851
,All,0,24708,5215,705,295
PANC,Anchorage International,-3,77,77,6,6
PANC,Anchorage International,-2,109,109,1,1
PANC,Anchorage International,-1,82,82,5,5
PANC,Anchorage International,0,42,42,2,2
KATL,Hartsfield-Jackson Atlanta International,-3,165,165,3,3
KATL,Hartsfield-Jackson Atlanta International,-2,171,171,7,7
KATL,Hartsfield-Jackson Atlanta International,-1,429,429,14,14
KATL,Hartsfield-Jackson Atlanta International,0,365,365,9,9
KBOS,Boston Logan International,-3,91,91,2,2
KBOS,Boston Logan International,-2,101,101,2,2
KBOS,Boston Logan International,-1,153,153,1,1
KBOS,Boston Logan International,0,136,136,5,5
KBWI,Baltimore-Washington International Marshall,-3,48,48,0,0
KBWI,Baltimore-Washington International Marshall,-2,32,32,0,0
KBWI,Baltimore-Washington International Marshall,-1,81,81,5,5
KBWI,Baltimore-Washington International Marshall,0,93,93,0,0
KCLT,Charlotte Douglas International,-3,75,75,0,0
KCLT,Charlotte Douglas International,-2,77,77,0,0
KCLT,Charlotte Douglas International,-1,272,272,10,10
KCLT,Charlotte Douglas International,0,274,274,10,10
KCVG,Cincinnati/Northern Kentucky International,-3,59,59,0,0
KCVG,Cincinnati/Northern Kentucky International,-2,30,30,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,43,43,3,3
KCVG,Cincinnati/Northern Kentucky International,0,43,43,2,2
KDAL,Dallas Love Field,-3,60,60,0,0
KDAL,Dallas Love Field,-2,54,54,0,0
KDAL,Dallas Love Field,-1,233,233,60,60
KDAL,Dallas Love Field,0,184,184,0,0
KDCA,Reagan National,-3,182,182,0,0
KDCA,Reagan National,-2,175,175,1,1
KDCA,Reagan National,-1,213,213,5,5
KDCA,Reagan National,0,206,206,1,1
KDEN,Denver International,-3,162,162,0,0
KDEN,Denver International,-2,152,152,1,1
KDEN,Denver International,-1,330,330,14,14
KDEN,Denver International,0,253,253,9,9
KDFW,Dallas-Fort Worth International,-3,220,220,1,1
KDFW,Dallas-Fort Worth International,-2,326,326,0,0
KDFW,Dallas-Fort Worth International,-1,845,845,708,708
KDFW,Dallas-Fort Worth International,0,464,464,179,179
KDTW,Detroit Metropolitan Wayne County,-3,127,127,2,2
KDTW,Detroit Metropolitan Wayne County,-2,60,60,1,1
KDTW,Detroit Metropolitan Wayne County,-1,122,122,6,6
KDTW,Detroit Metropolitan Wayne County,0,82,82,2,2
KEWR,Newark Liberty International,-3,123,123,1,1
KEWR,Newark Liberty International,-2,108,108,4,4
KEWR,Newark Liberty International,-1,240,240,9,9
KEWR,Newark Liberty International,0,178,178,12,12
KFLL,Fort Lauderdale-Hollywood International,-3,49,49,2,2
KFLL,Fort Lauderdale-Hollywood International,-2,53,53,2,2
KFLL,Fort Lauderdale-Hollywood International,-1,115,115,8,8
KFLL,Fort Lauderdale-Hollywood International,0,102,102,1,1
PHNL,Honolulu International,-3,58,58,0,0
PHNL,Honolulu International,-2,53,53,0,0
PHNL,Honolulu International,-1,61,61,1,1
PHNL,Honolulu International,0,68,68,3,3
KHOU,Houston Hobby,-3,37,37,0,0
KHOU,Houston Hobby,-2,38,38,0,0
KHOU,Houston Hobby,-1,107,107,11,11
KHOU,Houston Hobby,0,68,68,0,0
KIAD,Washington Dulles International,-3,83,83,2,2
KIAD,Washington Dulles International,-2,95,95,0,0
KIAD,Washington Dulles International,-1,132,132,2,2
KIAD,Washington Dulles International,0,107,107,2,2
KIAH,George Bush Houston Intercontinental,-3,111,111,4,4
KIAH,George Bush Houston Intercontinental,-2,114,114,9,9
KIAH,George Bush Houston Intercontinental,-1,278,278,26,26
KIAH,George Bush Houston Intercontinental,0,202,202,12,12
KIND,Indianapolis International,-3,31,31,2,2
KIND,Indianapolis International,-2,28,28,2,2
KIND,Indianapolis International,-1,45,45,4,4
KIND,Indianapolis International,0,39,39,2,2
