icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,17535,3392,719,108
,All,-2,20962,3877,594,122
,All,-1,23734,5195,1209,690
,All,0,18211,4142,4563,4081
PANC,Anchorage International,-3,67,67,6,6
PANC,Anchorage International,-2,68,68,13,13
PANC,Anchorage International,-1,79,79,11,11
PANC,Anchorage International,0,41,41,3,3
KATL,Hartsfield-Jackson Atlanta International,-3,215,215,6,6
KATL,Hartsfield-Jackson Atlanta International,-2,271,271,7,7
KATL,Hartsfield-Jackson Atlanta International,-1,275,275,35,35
KATL,Hartsfield-Jackson Atlanta International,0,319,319,300,300
KBOS,Boston Logan International,-3,104,104,5,5
KBOS,Boston Logan International,-2,125,125,5,5
KBOS,Boston Logan International,-1,125,125,18,18
KBOS,Boston Logan International,0,145,145,84,84
KBWI,Baltimore-Washington International Marshall,-3,26,26,0,0
KBWI,Baltimore-Washington International Marshall,-2,29,29,0,0
KBWI,Baltimore-Washington International Marshall,-1,47,47,4,4
KBWI,Baltimore-Washington International Marshall,0,54,54,75,75
KCLT,Charlotte Douglas International,-3,99,99,3,3
KCLT,Charlotte Douglas International,-2,145,145,1,1
KCLT,Charlotte Douglas International,-1,157,157,9,9
KCLT,Charlotte Douglas International,0,130,130,459,459
KCVG,Cincinnati/Northern Kentucky International,-3,32,32,0,0
KCVG,Cincinnati/Northern Kentucky International,-2,45,45,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,56,56,4,4
KCVG,Cincinnati/Northern Kentucky International,0,41,41,33,33
KDAL,Dallas Love Field,-3,16,16,1,1
KDAL,Dallas Love Field,-2,27,27,0,0
KDAL,Dallas Love Field,-1,36,36,46,46
KDAL,Dallas Love Field,0,27,27,194,194
KDCA,Reagan National,-3,151,151,4,4
KDCA,Reagan National,-2,148,148,3,3
KDCA,Reagan National,-1,176,176,16,16
KDCA,Reagan National,0,104,104,141,141
KDEN,Denver International,-3,126,126,3,3
KDEN,Denver International,-2,230,230,3,3
KDEN,Denver International,-1,696,696,40,40
KDEN,Denver International,0,363,363,172,172
KDFW,Dallas-Fort Worth International,-3,207,207,3,3
KDFW,Dallas-Fort Worth International,-2,267,267,0,0
KDFW,Dallas-Fort Worth International,-1,420,420,176,176
KDFW,Dallas-Fort Worth International,0,119,119,1481,1481
KDTW,Detroit Metropolitan Wayne County,-3,291,291,2,2
KDTW,Detroit Metropolitan Wayne County,-2,204,204,5,5
KDTW,Detroit Metropolitan Wayne County,-1,254,254,25,25
KDTW,Detroit Metropolitan Wayne County,0,263,263,61,61
KEWR,Newark Liberty International,-3,97,97,5,5
KEWR,Newark Liberty International,-2,155,155,10,10
KEWR,Newark Liberty International,-1,159,159,18,18
KEWR,Newark Liberty International,0,164,164,92,92
KFLL,Fort Lauderdale-Hollywood International,-3,71,71,4,4
KFLL,Fort Lauderdale-Hollywood International,-2,133,133,0,0
KFLL,Fort Lauderdale-Hollywood International,-1,152,152,4,4
KFLL,Fort Lauderdale-Hollywood International,0,148,148,94,94
PHNL,Honolulu International,-3,93,93,4,4
PHNL,Honolulu International,-2,66,66,5,5
PHNL,Honolulu International,-1,129,129,5,5
PHNL,Honolulu International,0,48,48,19,19
KHOU,Houston Hobby,-3,10,10,0,0
KHOU,Houston Hobby,-2,21,21,0,0
KHOU,Houston Hobby,-1,33,33,12,12
KHOU,Houston Hobby,0,30,30,53,53
KIAD,Washington Dulles International,-3,76,76,6,6
KIAD,Washington Dulles International,-2,81,81,4,4
KIAD,Washington Dulles International,-1,93,93,10,10
KIAD,Washington Dulles International,0,100,100,85,85
KIAH,George Bush Houston Intercontinental,-3,94,94,5,5
KIAH,George Bush Houston Intercontinental,-2,84,84,4,4
